Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
6.000000e-01,1,1,10000,stratified,3.019143e+00,2.235931e+00,-1.018121e+00,1.201331e+00,3.971954e+00,2.639893e+00,-7.353581e-01,1.553069e+00
6.000000e-01,1,1,10000,residual,3.024150e+00,2.220059e+00,-9.755789e-01,1.258091e+00,4.001992e+00,2.555957e+00,-5.817274e-01,1.692572e+00
1,1,5.000000e-01,500,multinomial,3.504220e+00,2.365585e+00,-5.881128e-01,1.524439e+00,4.000533e+00,2.406555e+00,-4.137329e-01,1.642156e+00
1,1,5.000000e-01,500,systematic,3.367144e+00,2.430010e+00,-6.354130e-01,1.530264e+00,4.057338e+00,2.384997e+00,-3.994182e-01,1.632448e+00
1,1,5.000000e-01,500,stratified,3.370968e+00,2.424818e+00,-8.009215e-01,1.307222e+00,3.987122e+00,2.529994e+00,-4.541064e-01,1.497316e+00
1,1,5.000000e-01,500,residual,3.533885e+00,2.384587e+00,-7.501943e-01,1.409565e+00,4.087980e+00,2.444903e+00,-3.303244e-01,1.604097e+00
1,1,5.000000e-01,1000,multinomial,3.310368e+00,2.534301e+00,-8.317410e-01,1.299632e+00,3.945437e+00,2.553612e+00,-5.024719e-01,1.560755e+00
1,1,5.000000e-01,1000,systematic,3.091900e+00,2.367198e+00,-1.018843e+00,1.025140e+00,3.851578e+00,2.376595e+00,-6.180579e-01,1.514728e+00
1,1,5.000000e-01,1000,stratified,3.141085e+00,2.263992e+00,-9.766853e-01,1.075859e+00,3.893331e+00,2.375771e+00,-4.230066e-01,1.563300e+00
1,1,5.000000e-01,1000,residual,3.543906e+00,2.326373e+00,-5.923543e-01,1.502049e+00,4.120295e+00,2.321793e+00,-1.941954e-01,1.719023e+00
1,1,5.000000e-01,3000,multinomial,3.377410e+00,2.449054e+00,-7.494198e-01,1.355922e+00,3.993823e+00,2.526471e+00,-4.306964e-01,1.640571e+00
1,1,5.000000e-01,3000,systematic,3.339721e+00,2.475307e+00,-7.823259e-01,1.324496e+00,4.051973e+00,2.454610e+00,-2.229221e-01,1.598942e+00
1,1,5.000000e-01,3000,stratified,3.291407e+00,2.499090e+00,-8.053560e-01,1.331798e+00,3.924409e+00,2.444515e+00,-4.987139e-01,1.576613e+00
1,1,5.000000e-01,3000,residual,3.316627e+00,2.489279e+00,-7.777780e-01,1.349615e+00,4.066977e+00,2.449728e+00,-2.804893e-01,1.632578e+00
1,1,5.000000e-01,5000,multinomial,3.264814e+00,2.435038e+00,-9.046971e-01,1.327908e+00,3.913349e+00,2.498568e+00,-3.934304e-01,1.630496e+00
1,1,5.000000e-01,5000,systematic,3.361958e+00,2.403634e+00,-7.132917e-01,1.438888e+00,4.041367e+00,2.453862e+00,-1.943930e-01,1.687248e+00
1,1,5.000000e-01,5000,stratified,3.387636e+00,2.457301e+00,-7.455053e-01,1.359880e+00,4.133645e+00,2.423072e+00,-3.733944e-01,1.675917e+00
1,1,5.000000e-01,5000,residual,3.355936e+00,2.465149e+00,-7.502950e-01,1.379687e+00,4.009444e+00,2.378281e+00,-3.972512e-01,1.598957e+00
1,1,5.000000e-01,7500,multinomial,3.055569e+00,2.312824e+00,-9.894429e-01,1.057501e+00,3.891611e+00,2.418631e+00,-6.046623e-01,1.567850e+00
1,1,5.000000e-01,7500,systematic,3.086748e+00,2.183230e+00,-1.032715e+00,1.077485e+00,3.985306e+00,2.590847e+00,-4.711694e-01,1.525650e+00
1,1,5.000000e-01,7500,stratified,3.108280e+00,2.208804e+00,-9.952290e-01,1.120064e+00,3.837390e+00,2.441037e+00,-4.467644e-01,1.516158e+00
1,1,5.000000e-01,7500,residual,3.343494e+00,2.439045e+00,-7.796763e-01,1.378225e+00,4.053875e+00,2.484465e+00,-3.267319e-01,1.631907e+00
1,1,5.000000e-01,10000,multinomial,3.162678e+00,2.228402e+00,-9.808765e-01,1.104715e+00,4.059498e+00,2.544389e+00,-4.154291e-01,1.582753e+00
1,1,5.000000e-01,10000,systematic,3.348282e+00,2.407156e+00,-7.106022e-01,1.460189e+00,4.144534e+00,2.387091e+00,-3.059448e-01,1.750382e+00
1,1,5.000000e-01,10000,stratified,3.378131e+00,2.377076e+00,-7.056681e-01,1.474516e+00,4.217344e+00,2.412463e+00,-1.020181e-01,1.746524e+00
1,1,5.000000e-01,10000,residual,3.338833e+00,2.445245e+00,-7.845083e-01,1.355607e+00,4.185551e+00,2.519343e+00,-2.838114e-01,1.612025e+00
1,1,7.000000e-01,500,multinomial,3.334512e+00,2.614539e+00,-1.023291e+00,1.177865e+00,4.071216e+00,2.570787e+00,-4.888921e-01,1.660078e+00
1,1,7.000000e-01,500,systematic,2.980116e+00,2.287356e+00,-1.006218e+00,9.485935e-01,4.018547e+00,2.386878e+00,-3.366434e-01,1.652189e+00
1,1,7.000000e-01,500,stratified,3.279556e+00,2.318994e+00,-8.930289e-01,1.308179e+00,4.022939e+00,2.328957e+00,-3.609907e-01,1.694648e+00
1,1,7.000000e-01,500,residual,2.620693e+00,1.895051e+00,-1.286066e+00,5.290366e-01,3.528691e+00,2.103488e+00,-9.002338e-01,1.196627e+00
