Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, avgAng, stddevDist, stddevAng, avgDistMax, avgAngMax, stddevDistMax, stddevAngMax
5,1,5.000000e-01,1000,multinomial,4.225713e+00,3.304765e+00,-6.924296e-01,1.459231e+00,4.755556e+00,3.340578e+00,-7.098937e-01,1.578855e+00
5,1,5.000000e-01,1000,systematic,4.314442e+00,3.299104e+00,-6.292841e-01,1.425236e+00,4.952311e+00,3.567844e+00,-7.053676e-01,1.506622e+00
5,1,5.000000e-01,1000,stratified,4.213356e+00,3.301558e+00,-6.744797e-01,1.469647e+00,4.783715e+00,3.352269e+00,-7.354341e-01,1.525268e+00
5,1,5.000000e-01,1000,residual,4.392196e+00,3.264559e+00,-6.232880e-01,1.450971e+00,4.907019e+00,3.693095e+00,-6.945743e-01,1.547363e+00
5,1,5.000000e-01,3000,multinomial,4.217693e+00,3.242383e+00,-6.694160e-01,1.469883e+00,4.944040e+00,3.442454e+00,-6.832765e-01,1.558647e+00
5,1,5.000000e-01,3000,systematic,4.246599e+00,3.260091e+00,-6.948672e-01,1.455036e+00,4.752755e+00,3.313270e+00,-7.281291e-01,1.558353e+00
5,1,5.000000e-01,3000,stratified,4.285232e+00,3.256299e+00,-6.962788e-01,1.453148e+00,5.121563e+00,3.729472e+00,-6.404797e-01,1.556966e+00
5,1,5.000000e-01,3000,residual,4.294003e+00,3.235354e+00,-6.952730e-01,1.484127e+00,4.770219e+00,3.394498e+00,-7.110515e-01,1.581160e+00
5,1,5.000000e-01,5000,multinomial,4.244200e+00,3.280164e+00,-6.839449e-01,1.461455e+00,4.875686e+00,3.413449e+00,-6.567603e-01,1.596653e+00
5,1,5.000000e-01,5000,systematic,4.268611e+00,3.277341e+00,-6.832911e-01,1.465993e+00,4.891619e+00,3.403637e+00,-6.406634e-01,1.593890e+00
5,1,5.000000e-01,5000,stratified,4.217650e+00,3.261916e+00,-6.838979e-01,1.462359e+00,4.947573e+00,3.359864e+00,-6.652702e-01,1.590496e+00
5,1,5.000000e-01,5000,residual,4.357541e+00,3.260472e+00,-6.555447e-01,1.442004e+00,5.088306e+00,3.703572e+00,-6.220433e-01,1.591831e+00
5,1,5.000000e-01,7500,multinomial,4.289742e+00,3.249160e+00,-6.787516e-01,1.471236e+00,4.818572e+00,3.361232e+00,-6.781528e-01,1.587362e+00
5,1,5.000000e-01,7500,systematic,4.239179e+00,3.262510e+00,-6.744662e-01,1.465909e+00,4.886873e+00,3.449088e+00,-6.482202e-01,1.575591e+00
5,1,5.000000e-01,7500,stratified,4.238233e+00,3.267996e+00,-6.629251e-01,1.465354e+00,4.827480e+00,3.466052e+00,-6.853284e-01,1.561893e+00
5,1,5.000000e-01,7500,residual,4.251781e+00,3.267098e+00,-6.713854e-01,1.463906e+00,4.845390e+00,3.377843e+00,-6.765788e-01,1.596264e+00
5,1,5.000000e-01,10000,multinomial,4.240150e+00,3.278785e+00,-6.909655e-01,1.460911e+00,4.800211e+00,3.382637e+00,-7.249760e-01,1.565861e+00
5,1,5.000000e-01,10000,systematic,4.224831e+00,3.285386e+00,-6.890826e-01,1.456302e+00,4.879232e+00,3.317507e+00,-7.043914e-01,1.611556e+00
5,1,5.000000e-01,10000,stratified,4.225359e+00,3.281778e+00,-6.842993e-01,1.456769e+00,4.828000e+00,3.380131e+00,-6.969290e-01,1.571676e+00
5,1,5.000000e-01,10000,residual,4.226913e+00,3.270927e+00,-6.799376e-01,1.458315e+00,4.821595e+00,3.400002e+00,-6.892460e-01,1.598697e+00
5,1,7.000000e-01,500,multinomial,4.311703e+00,3.277072e+00,-6.062723e-01,1.385123e+00,4.918668e+00,3.354487e+00,-6.687738e-01,1.536040e+00
5,1,7.000000e-01,500,systematic,4.279473e+00,3.251264e+00,-6.034591e-01,1.384727e+00,4.975404e+00,3.363213e+00,-5.999649e-01,1.552701e+00
5,1,7.000000e-01,500,stratified,4.253889e+00,3.238817e+00,-6.038450e-01,1.384914e+00,4.911986e+00,3.300907e+00,-6.449778e-01,1.517137e+00
5,1,7.000000e-01,500,residual,4.304382e+00,3.258007e+00,-6.443590e-01,1.384783e+00,4.909588e+00,3.413159e+00,-6.669159e-01,1.541380e+00
5,1,7.000000e-01,1000,multinomial,4.260530e+00,3.241640e+00,-6.219228e-01,1.388561e+00,4.930295e+00,3.375325e+00,-6.325136e-01,1.564663e+00
5,1,7.000000e-01,1000,systematic,4.287267e+00,3.269680e+00,-5.909130e-01,1.385842e+00,4.919913e+00,3.292187e+00,-6.232083e-01,1.555633e+00
5,1,7.000000e-01,1000,stratified,4.254619e+00,3.263414e+00,-6.107600e-01,1.392238e+00,4.944602e+00,3.354630e+00,-6.339357e-01,1.560291e+00
5,1,7.000000e-01,1000,residual,4.289772e+00,3.256578e+00,-6.120894e-01,1.379416e+00,4.876002e+00,3.409803e+00,-7.022908e-01,1.540682e+00
5,1,7.000000e-01,3000,multinomial,4.255590e+00,3.264753e+00,-6.360437e-01,1.365634e+00,4.922958e+00,3.332915e+00,-6.555450e-01,1.571451e+00
5,1,7.000000e-01,3000,systematic,4.261532e+00,3.267462e+00,-6.401684e-01,1.380229e+00,5.012974e+00,3.325214e+00,-6.390513e-01,1.570549e+00
5,1,7.000000e-01,3000,stratified,4.243968e+00,3.272770e+00,-6.455984e-01,1.373204e+00,4.942673e+00,3.326983e+00,-5.898726e-01,1.594200e+00
5,1,7.000000e-01,3000,residual,4.250354e+00,3.245270e+00,-6.244941e-01,1.385035e+00,4.936948e+00,3.400312e+00,-6.821576e-01,1.535201e+00
5,1,7.000000e-01,5000,multinomial,4.275630e+00,3.279945e+00,-6.032713e-01,1.381879e+00,4.980235e+00,3.314809e+00,-5.835412e-01,1.613784e+00
5,1,7.000000e-01,5000,systematic,4.263996e+00,3.263721e+00,-6.301466e-01,1.380962e+00,4.992473e+00,3.443222e+00,-6.296515e-01,1.599599e+00
5,1,7.000000e-01,5000,stratified,4.253753e+00,3.268547e+00,-6.254561e-01,1.379134e+00,4.942800e+00,3.354326e+00,-6.097211e-01,1.587009e+00
5,1,7.000000e-01,5000,residual,4.246231e+00,3.257645e+00,-6.286782e-01,1.377754e+00,4.918458e+00,3.350233e+00,-6.196939e-01,1.591410e+00
5,1,7.000000e-01,7500,multinomial,4.259211e+00,3.266452e+00,-6.277752e-01,1.376055e+00,5.093004e+00,3.451317e+00,-5.650446e-01,1.587985e+00
5,1,7.000000e-01,7500,systematic,4.253013e+00,3.267680e+00,-6.199201e-01,1.386507e+00,5.027315e+00,3.372188e+00,-5.860197e-01,1.596248e+00
5,1,7.000000e-01,7500,stratified,4.280519e+00,3.246891e+00,-6.164543e-01,1.383075e+00,4.984685e+00,3.403349e+00,-6.007004e-01,1.599982e+00
5,1,7.000000e-01,7500,residual,4.266262e+00,3.261355e+00,-6.086252e-01,1.384042e+00,4.924255e+00,3.387437e+00,-6.500138e-01,1.600608e+00
5,1,7.000000e-01,10000,multinomial,4.258434e+00,3.260935e+00,-6.185116e-01,1.385257e+00,5.113252e+00,3.383113e+00,-6.084726e-01,1.565642e+00
5,1,7.000000e-01,10000,systematic,4.259131e+00,3.268846e+00,-6.294445e-01,1.378383e+00,5.050536e+00,3.384809e+00,-6.116504e-01,1.576516e+00
5,1,7.000000e-01,10000,stratified,4.269153e+00,3.269186e+00,-6.236557e-01,1.380451e+00,5.017840e+00,3.369337e+00,-5.807298e-01,1.611206e+00
5,1,7.000000e-01,10000,residual,4.265793e+00,3.263261e+00,-6.135876e-01,1.387954e+00,4.988878e+00,3.434938e+00,-6.454049e-01,1.581906e+00
5,1,9.000000e-01,500,multinomial,4.347726e+00,3.132447e+00,-5.730775e-01,1.321651e+00,5.177434e+00,3.434202e+00,-5.479803e-01,1.551693e+00
5,1,9.000000e-01,500,systematic,4.344579e+00,3.194347e+00,-6.471485e-01,1.299738e+00,5.068995e+00,3.377809e+00,-6.226824e-01,1.520517e+00
5,1,9.000000e-01,500,stratified,4.324201e+00,3.181186e+00,-6.401160e-01,1.274298e+00,5.159241e+00,3.471205e+00,-6.426518e-01,1.488712e+00
5,1,9.000000e-01,500,residual,4.328063e+00,3.227695e+00,-6.290080e-01,1.311456e+00,4.901914e+00,3.413314e+00,-6.419270e-01,1.554459e+00
5,1,9.000000e-01,1000,multinomial,4.269981e+00,3.142875e+00,-6.238414e-01,1.298723e+00,5.161172e+00,3.386390e+00,-5.602831e-01,1.557930e+00
5,1,9.000000e-01,1000,systematic,4.362790e+00,3.182471e+00,-5.926081e-01,1.311819e+00,5.000053e+00,3.240825e+00,-5.188061e-01,1.624940e+00
5,1,9.000000e-01,1000,stratified,4.348342e+00,3.169731e+00,-5.792712e-01,1.312955e+00,5.234281e+00,3.490634e+00,-5.863868e-01,1.517785e+00
5,1,9.000000e-01,1000,residual,4.279313e+00,3.173911e+00,-5.952015e-01,1.322491e+00,5.095378e+00,3.456852e+00,-5.992615e-01,1.556261e+00
5,1,9.000000e-01,3000,multinomial,4.317733e+00,3.188929e+00,-5.943641e-01,1.310158e+00,5.214142e+00,3.474896e+00,-5.653727e-01,1.579463e+00
5,1,9.000000e-01,3000,systematic,4.298439e+00,3.179082e+00,-6.120327e-01,1.303356e+00,5.243278e+00,3.425335e+00,-5.297187e-01,1.576459e+00
5,1,9.000000e-01,3000,stratified,4.279032e+00,3.178851e+00,-6.088402e-01,1.313570e+00,5.224002e+00,3.593468e+00,-5.690475e-01,1.557816e+00
5,1,9.000000e-01,3000,residual,4.307872e+00,3.170943e+00,-6.020131e-01,1.308680e+00,5.070841e+00,3.494978e+00,-5.798854e-01,1.580772e+00
5,1,9.000000e-01,5000,multinomial,4.324653e+00,3.175235e+00,-6.150136e-01,1.298948e+00,5.222327e+00,3.470485e+00,-5.136526e-01,1.595280e+00
5,1,9.000000e-01,5000,systematic,4.298890e+00,3.177447e+00,-6.246055e-01,1.303265e+00,5.184883e+00,3.561675e+00,-5.429581e-01,1.582395e+00
5,1,9.000000e-01,5000,stratified,4.288914e+00,3.192111e+00,-6.116262e-01,1.304784e+00,5.140676e+00,3.468589e+00,-5.734071e-01,1.587192e+00
5,1,9.000000e-01,5000,residual,4.318125e+00,3.181831e+00,-6.170867e-01,1.297121e+00,5.159496e+00,3.476394e+00,-5.854380e-01,1.585211e+00
5,1,9.000000e-01,7500,multinomial,4.287778e+00,3.175775e+00,-6.101588e-01,1.308888e+00,5.270430e+00,3.582540e+00,-4.996486e-01,1.604107e+00
5,1,9.000000e-01,7500,systematic,4.294048e+00,3.177967e+00,-6.213492e-01,1.298220e+00,5.120920e+00,3.382423e+00,-5.722795e-01,1.601122e+00
5,1,9.000000e-01,7500,stratified,4.298299e+00,3.187718e+00,-6.186950e-01,1.295436e+00,5.141114e+00,3.344704e+00,-5.538628e-01,1.596124e+00
5,1,9.000000e-01,7500,residual,4.315701e+00,3.188823e+00,-5.966805e-01,1.309736e+00,5.123664e+00,3.465757e+00,-5.928340e-01,1.578717e+00
5,1,9.000000e-01,10000,multinomial,4.306498e+00,3.180016e+00,-6.174764e-01,1.299117e+00,5.095629e+00,3.413280e+00,-5.151308e-01,1.631210e+00
5,1,9.000000e-01,10000,systematic,4.306599e+00,3.176707e+00,-6.050494e-01,1.305816e+00,5.095998e+00,3.440399e+00,-5.715774e-01,1.571600e+00
5,1,9.000000e-01,10000,stratified,4.302518e+00,3.176815e+00,-6.001860e-01,1.310413e+00,5.227855e+00,3.384781e+00,-5.375072e-01,1.593783e+00
5,1,9.000000e-01,10000,residual,4.303273e+00,3.183596e+00,-6.197297e-01,1.298494e+00,5.205547e+00,3.498218e+00,-5.837267e-01,1.585346e+00
5,1,1,500,multinomial,4.318185e+00,3.087825e+00,-5.900055e-01,1.286785e+00,4.979869e+00,3.311084e+00,-6.147824e-01,1.526324e+00
5,1,1,500,systematic,4.306401e+00,3.139259e+00,-6.209439e-01,1.270751e+00,5.160824e+00,3.327522e+00,-5.190451e-01,1.599191e+00
5,1,1,500,stratified,4.346891e+00,3.114801e+00,-5.996774e-01,1.277227e+00,5.199172e+00,3.364717e+00,-5.674274e-01,1.582810e+00
5,1,1,500,residual,4.320049e+00,3.133745e+00,-5.681285e-01,1.292110e+00,5.024744e+00,3.449480e+00,-6.212106e-01,1.562039e+00
5,1,1,1000,multinomial,4.331080e+00,3.126082e+00,-6.265141e-01,1.251753e+00,5.224474e+00,3.410994e+00,-5.368780e-01,1.556990e+00
5,1,1,1000,systematic,4.325740e+00,3.131261e+00,-5.859984e-01,1.283157e+00,5.206003e+00,3.458463e+00,-5.554212e-01,1.556453e+00
5,1,1,1000,stratified,4.363156e+00,3.087447e+00,-5.808232e-01,1.279795e+00,5.217355e+00,3.278046e+00,-4.823316e-01,1.573765e+00
5,1,1,1000,residual,4.330251e+00,3.133854e+00,-6.236986e-01,1.257255e+00,5.147816e+00,3.355991e+00,-5.698984e-01,1.580678e+00
5,1,1,3000,multinomial,4.295005e+00,3.116088e+00,-6.419082e-01,1.256665e+00,5.114167e+00,3.464479e+00,-6.096266e-01,1.588477e+00
5,1,1,3000,systematic,4.323066e+00,3.107431e+00,-6.092880e-01,1.265174e+00,5.343651e+00,3.537770e+00,-5.426708e-01,1.559749e+00
5,1,1,3000,stratified,4.321500e+00,3.112873e+00,-6.083371e-01,1.268410e+00,5.279295e+00,3.563874e+00,-5.415223e-01,1.578952e+00
5,1,1,3000,residual,4.306563e+00,3.137144e+00,-5.998355e-01,1.278732e+00,5.054151e+00,3.428212e+00,-5.818605e-01,1.591858e+00
5,1,1,5000,multinomial,4.316629e+00,3.133334e+00,-6.014186e-01,1.266603e+00,5.180069e+00,3.327716e+00,-4.930084e-01,1.594080e+00
5,1,1,5000,systematic,4.327371e+00,3.109202e+00,-5.991887e-01,1.270027e+00,5.302412e+00,3.469859e+00,-5.000483e-01,1.615780e+00
5,1,1,5000,stratified,4.317138e+00,3.119284e+00,-6.104938e-01,1.262005e+00,5.350345e+00,3.431495e+00,-4.267030e-01,1.597933e+00
5,1,1,5000,residual,4.323021e+00,3.105076e+00,-6.435297e-01,1.249954e+00,5.181792e+00,3.442780e+00,-5.854161e-01,1.553867e+00
5,1,1,7500,multinomial,4.316771e+00,3.117635e+00,-6.100486e-01,1.266484e+00,5.309672e+00,3.394612e+00,-4.847804e-01,1.586621e+00
5,1,1,7500,systematic,4.323689e+00,3.121243e+00,-5.929441e-01,1.272657e+00,5.429958e+00,3.494844e+00,-4.721341e-01,1.606400e+00
5,1,1,7500,stratified,4.303591e+00,3.117766e+00,-6.316284e-01,1.254991e+00,5.232725e+00,3.407838e+00,-4.799059e-01,1.602315e+00
5,1,1,7500,residual,4.319729e+00,3.124165e+00,-6.185015e-01,1.259997e+00,5.176512e+00,3.524847e+00,-5.120708e-01,1.592956e+00
5,1,1,10000,multinomial,4.302093e+00,3.123252e+00,-6.207444e-01,1.262389e+00,5.176812e+00,3.539563e+00,-5.551785e-01,1.562205e+00
5,1,1,10000,systematic,4.312232e+00,3.124875e+00,-6.193948e-01,1.264477e+00,5.327511e+00,3.414255e+00,-4.686674e-01,1.627522e+00
5,1,1,10000,stratified,4.317321e+00,3.119855e+00,-6.203731e-01,1.260544e+00,5.321428e+00,3.461117e+00,-4.598050e-01,1.612431e+00
5,1,1,10000,residual,4.299687e+00,3.118022e+00,-6.198252e-01,1.266263e+00,5.159859e+00,3.404576e+00,-5.638243e-01,1.590105e+00
7.500000e+00,1,1.000000e-01,500,multinomial,3.227069e+00,1.736065e+00,-1.412768e+00,1.051282e+00,3.326038e+00,1.840785e+00,-1.439250e+00,1.083987e+00
7.500000e+00,1,1.000000e-01,500,systematic,3.287375e+00,1.706962e+00,-1.436696e+00,1.067431e+00,3.442432e+00,1.841497e+00,-1.364112e+00,1.270107e+00
7.500000e+00,1,1.000000e-01,500,stratified,3.302347e+00,1.738237e+00,-1.438055e+00,1.057753e+00,3.498058e+00,1.932218e+00,-1.301312e+00,1.361713e+00
7.500000e+00,1,1.000000e-01,500,residual,3.328693e+00,1.691740e+00,-1.450659e+00,1.082304e+00,3.477670e+00,1.787819e+00,-1.429441e+00,1.186610e+00
7.500000e+00,1,1.000000e-01,1000,multinomial,3.276328e+00,1.726657e+00,-1.438555e+00,1.064763e+00,3.453088e+00,1.779960e+00,-1.402678e+00,1.178302e+00
7.500000e+00,1,1.000000e-01,1000,systematic,3.306102e+00,1.715452e+00,-1.435305e+00,1.088474e+00,3.438698e+00,1.827891e+00,-1.407199e+00,1.187508e+00
7.500000e+00,1,1.000000e-01,1000,stratified,3.269592e+00,1.734813e+00,-1.413493e+00,1.069167e+00,3.454453e+00,1.858965e+00,-1.382260e+00,1.247743e+00
7.500000e+00,1,1.000000e-01,1000,residual,3.334670e+00,1.733116e+00,-1.440092e+00,1.081314e+00,3.504308e+00,1.847196e+00,-1.392530e+00,1.243202e+00
7.500000e+00,1,1.000000e-01,3000,multinomial,3.358703e+00,1.744121e+00,-1.449224e+00,1.090647e+00,3.689666e+00,2.127094e+00,-1.257045e+00,1.433538e+00
7.500000e+00,1,1.000000e-01,3000,systematic,4.030395e+00,2.297951e+00,-8.903970e-01,1.557261e+00,4.284989e+00,2.568575e+00,-7.594730e-01,1.698925e+00
7.500000e+00,1,1.000000e-01,3000,stratified,3.330078e+00,1.702457e+00,-1.453479e+00,1.077443e+00,3.546957e+00,1.863201e+00,-1.404568e+00,1.244859e+00
7.500000e+00,1,1.000000e-01,3000,residual,3.308510e+00,1.742134e+00,-1.438483e+00,1.070529e+00,3.630340e+00,2.043704e+00,-1.227896e+00,1.418123e+00
7.500000e+00,1,1.000000e-01,5000,multinomial,3.596570e+00,1.981320e+00,-1.379015e+00,1.181378e+00,3.903014e+00,2.285677e+00,-1.179464e+00,1.448457e+00
7.500000e+00,1,1.000000e-01,5000,systematic,3.321804e+00,1.699963e+00,-1.444441e+00,1.073956e+00,3.486214e+00,1.824668e+00,-1.373221e+00,1.240591e+00
7.500000e+00,1,1.000000e-01,5000,stratified,3.335664e+00,1.777011e+00,-1.421044e+00,1.080892e+00,3.596593e+00,2.012014e+00,-1.303366e+00,1.334023e+00
7.500000e+00,1,1.000000e-01,5000,residual,3.290565e+00,1.735239e+00,-1.435523e+00,1.078191e+00,3.491380e+00,1.847284e+00,-1.396057e+00,1.217861e+00
7.500000e+00,1,1.000000e-01,7500,multinomial,3.418371e+00,1.813029e+00,-1.424670e+00,1.120377e+00,3.742525e+00,2.142614e+00,-1.203280e+00,1.449913e+00
7.500000e+00,1,1.000000e-01,7500,systematic,3.315200e+00,1.720364e+00,-1.439636e+00,1.076640e+00,3.613666e+00,2.038404e+00,-1.217281e+00,1.451472e+00
7.500000e+00,1,1.000000e-01,7500,stratified,3.327041e+00,1.751584e+00,-1.431953e+00,1.080323e+00,3.791349e+00,2.280864e+00,-1.106944e+00,1.532642e+00
7.500000e+00,1,1.000000e-01,7500,residual,3.465154e+00,1.867381e+00,-1.382176e+00,1.141610e+00,4.015807e+00,2.471709e+00,-1.043213e+00,1.566554e+00
7.500000e+00,1,1.000000e-01,10000,multinomial,4.252700e+00,2.522824e+00,-8.487077e-01,1.567108e+00,4.466400e+00,2.766245e+00,-7.571829e-01,1.668216e+00
7.500000e+00,1,1.000000e-01,10000,systematic,3.311890e+00,1.714546e+00,-1.442856e+00,1.083935e+00,3.649766e+00,2.011987e+00,-1.240402e+00,1.409970e+00
7.500000e+00,1,1.000000e-01,10000,stratified,4.200927e+00,2.495201e+00,-8.616030e-01,1.553109e+00,4.425684e+00,2.716787e+00,-7.273944e-01,1.697231e+00
7.500000e+00,1,1.000000e-01,10000,residual,3.682587e+00,2.205980e+00,-1.071336e+00,1.424976e+00,4.057898e+00,2.601873e+00,-9.734537e-01,1.542610e+00
7.500000e+00,1,3.000000e-01,500,multinomial,4.600094e+00,3.277964e+00,-6.830114e-01,1.524773e+00,5.069844e+00,3.504826e+00,-5.675755e-01,1.724113e+00
7.500000e+00,1,3.000000e-01,500,systematic,4.420209e+00,3.132211e+00,-7.347339e-01,1.552114e+00,4.763136e+00,3.321019e+00,-7.010907e-01,1.670638e+00
7.500000e+00,1,3.000000e-01,500,stratified,5.416165e+00,4.212286e+00,-5.858439e-01,1.411975e+00,5.903763e+00,4.307695e+00,-5.089186e-01,1.584409e+00
7.500000e+00,1,3.000000e-01,500,residual,4.515172e+00,3.215769e+00,-6.780994e-01,1.515963e+00,4.934138e+00,3.433831e+00,-6.129000e-01,1.705902e+00
7.500000e+00,1,3.000000e-01,1000,multinomial,5.082944e+00,3.692398e+00,-5.447176e-01,1.466158e+00,5.708030e+00,4.113542e+00,-5.047333e-01,1.621477e+00
7.500000e+00,1,3.000000e-01,1000,systematic,4.552716e+00,3.236922e+00,-6.783418e-01,1.542876e+00,5.202406e+00,3.784411e+00,-5.954413e-01,1.690264e+00
7.500000e+00,1,3.000000e-01,1000,stratified,5.318563e+00,4.216984e+00,-6.171394e-01,1.426453e+00,5.850509e+00,4.276579e+00,-5.518049e-01,1.587681e+00
7.500000e+00,1,3.000000e-01,1000,residual,4.772244e+00,3.726491e+00,-7.131365e-01,1.479563e+00,5.431221e+00,4.250604e+00,-6.504875e-01,1.629100e+00
7.500000e+00,1,3.000000e-01,3000,multinomial,4.442127e+00,3.186135e+00,-7.490677e-01,1.522006e+00,5.103602e+00,3.670391e+00,-6.864189e-01,1.675975e+00
7.500000e+00,1,3.000000e-01,3000,systematic,5.217987e+00,3.964939e+00,-5.844731e-01,1.456644e+00,5.866492e+00,4.223336e+00,-4.529640e-01,1.611034e+00
7.500000e+00,1,3.000000e-01,3000,stratified,4.309485e+00,3.169514e+00,-7.657546e-01,1.512777e+00,4.968412e+00,3.671390e+00,-6.918969e-01,1.659023e+00
7.500000e+00,1,3.000000e-01,3000,residual,4.270814e+00,3.187564e+00,-8.168245e-01,1.495956e+00,4.774407e+00,3.471422e+00,-7.590364e-01,1.666141e+00
7.500000e+00,1,3.000000e-01,5000,multinomial,5.319878e+00,4.109687e+00,-5.815922e-01,1.446738e+00,5.879814e+00,4.227569e+00,-5.343077e-01,1.580477e+00
7.500000e+00,1,3.000000e-01,5000,systematic,4.768084e+00,3.956457e+00,-6.951466e-01,1.440206e+00,5.461710e+00,4.207749e+00,-6.006784e-01,1.609310e+00
7.500000e+00,1,3.000000e-01,5000,stratified,5.260380e+00,4.069650e+00,-5.887931e-01,1.442525e+00,5.861626e+00,4.253610e+00,-5.147742e-01,1.595583e+00
7.500000e+00,1,3.000000e-01,5000,residual,5.216049e+00,3.958282e+00,-5.899411e-01,1.434556e+00,5.913260e+00,4.322027e+00,-5.017168e-01,1.592389e+00
7.500000e+00,1,3.000000e-01,7500,multinomial,5.273592e+00,4.045713e+00,-5.912895e-01,1.431425e+00,5.874374e+00,4.212807e+00,-5.225717e-01,1.599523e+00
7.500000e+00,1,3.000000e-01,7500,systematic,4.881012e+00,4.083519e+00,-7.202111e-01,1.450210e+00,5.290202e+00,4.123743e+00,-6.791468e-01,1.627321e+00
7.500000e+00,1,3.000000e-01,7500,stratified,5.218286e+00,3.956048e+00,-5.815834e-01,1.439953e+00,5.886324e+00,4.206885e+00,-4.971137e-01,1.587008e+00
7.500000e+00,1,3.000000e-01,7500,residual,5.339040e+00,4.129575e+00,-5.820303e-01,1.431993e+00,5.903276e+00,4.335999e+00,-5.033923e-01,1.586521e+00
7.500000e+00,1,3.000000e-01,10000,multinomial,4.785154e+00,3.831263e+00,-7.256504e-01,1.460878e+00,5.395822e+00,4.142964e+00,-6.307338e-01,1.625520e+00
7.500000e+00,1,3.000000e-01,10000,systematic,5.314116e+00,4.144841e+00,-5.912482e-01,1.437612e+00,5.871671e+00,4.208679e+00,-5.098790e-01,1.619199e+00
7.500000e+00,1,3.000000e-01,10000,stratified,4.660417e+00,3.673160e+00,-7.209018e-01,1.455977e+00,5.242902e+00,4.023932e+00,-6.682668e-01,1.627684e+00
7.500000e+00,1,3.000000e-01,10000,residual,4.721406e+00,3.789363e+00,-7.153832e-01,1.462618e+00,5.399514e+00,4.236628e+00,-6.371432e-01,1.639099e+00
7.500000e+00,1,5.000000e-01,500,multinomial,4.281338e+00,3.195321e+00,-7.518229e-01,1.426826e+00,4.905174e+00,3.435093e+00,-6.741232e-01,1.671676e+00
7.500000e+00,1,5.000000e-01,500,systematic,4.299596e+00,3.220582e+00,-7.692186e-01,1.424084e+00,4.994130e+00,3.462284e+00,-6.826157e-01,1.668276e+00
7.500000e+00,1,5.000000e-01,500,stratified,4.288919e+00,3.233095e+00,-6.870436e-01,1.430030e+00,5.153579e+00,3.710786e+00,-5.874150e-01,1.683910e+00
7.500000e+00,1,5.000000e-01,500,residual,4.294134e+00,3.245095e+00,-7.267250e-01,1.437081e+00,4.913112e+00,3.468755e+00,-6.179604e-01,1.674024e+00
7.500000e+00,1,5.000000e-01,1000,multinomial,4.225238e+00,3.246274e+00,-7.300944e-01,1.423087e+00,4.871784e+00,3.421291e+00,-6.920168e-01,1.649773e+00
7.500000e+00,1,5.000000e-01,1000,systematic,4.224355e+00,3.207863e+00,-7.418210e-01,1.439324e+00,4.904521e+00,3.412059e+00,-6.303895e-01,1.687433e+00
7.500000e+00,1,5.000000e-01,1000,stratified,4.228752e+00,3.198966e+00,-7.290698e-01,1.441672e+00,4.878400e+00,3.356899e+00,-6.635808e-01,1.677304e+00
7.500000e+00,1,5.000000e-01,1000,residual,4.198523e+00,3.229136e+00,-7.311714e-01,1.426502e+00,5.013680e+00,3.495264e+00,-6.477554e-01,1.653729e+00
7.500000e+00,1,5.000000e-01,3000,multinomial,4.231707e+00,3.232761e+00,-7.489760e-01,1.422355e+00,5.091641e+00,3.692801e+00,-6.465549e-01,1.663228e+00
7.500000e+00,1,5.000000e-01,3000,systematic,4.221382e+00,3.224857e+00,-7.396342e-01,1.426615e+00,4.980974e+00,3.401534e+00,-6.114654e-01,1.690535e+00
7.500000e+00,1,5.000000e-01,3000,stratified,4.222124e+00,3.221132e+00,-7.645519e-01,1.420003e+00,4.889147e+00,3.476862e+00,-7.221381e-01,1.637002e+00
7.500000e+00,1,5.000000e-01,3000,residual,4.245247e+00,3.229840e+00,-7.471173e-01,1.424505e+00,4.949865e+00,3.485127e+00,-6.397198e-01,1.687998e+00
7.500000e+00,1,5.000000e-01,5000,multinomial,4.213422e+00,3.230968e+00,-7.484795e-01,1.423423e+00,4.981558e+00,3.410421e+00,-6.765883e-01,1.649194e+00
7.500000e+00,1,5.000000e-01,5000,systematic,4.241091e+00,3.237105e+00,-7.567269e-01,1.418000e+00,5.002081e+00,3.474929e+00,-6.979064e-01,1.665504e+00
7.500000e+00,1,5.000000e-01,5000,stratified,4.249722e+00,3.225254e+00,-7.558936e-01,1.421238e+00,4.992875e+00,3.545211e+00,-6.643239e-01,1.664407e+00
7.500000e+00,1,5.000000e-01,5000,residual,4.244477e+00,3.235511e+00,-7.549343e-01,1.420587e+00,4.920166e+00,3.519600e+00,-6.908976e-01,1.655719e+00
7.500000e+00,1,5.000000e-01,7500,multinomial,4.233698e+00,3.233202e+00,-7.468925e-01,1.428444e+00,4.909607e+00,3.401779e+00,-6.572668e-01,1.668396e+00
7.500000e+00,1,5.000000e-01,7500,systematic,4.231992e+00,3.233047e+00,-7.617932e-01,1.417774e+00,5.022276e+00,3.448053e+00,-6.347313e-01,1.652148e+00
7.500000e+00,1,5.000000e-01,7500,stratified,4.225161e+00,3.227527e+00,-7.519286e-01,1.421891e+00,4.968030e+00,3.462334e+00,-6.628464e-01,1.659078e+00
7.500000e+00,1,5.000000e-01,7500,residual,4.232515e+00,3.226180e+00,-7.554303e-01,1.423147e+00,4.940566e+00,3.503977e+00,-6.877429e-01,1.645567e+00
