Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1.000000e-01,1,9.000000e-01,3000,stratified,6.822901e+00,3.027826e+00,5.841708e-01,1.332418e+00,7.380144e+00,3.470238e+00,4.212302e-01,1.449031e+00
1.000000e-01,1,9.000000e-01,3000,residual,6.799956e+00,2.859982e+00,6.499621e-01,1.346499e+00,7.134613e+00,3.272547e+00,5.144454e-01,1.531563e+00
1.000000e-01,1,9.000000e-01,5000,multinomial,6.850223e+00,2.796624e+00,5.805782e-01,1.348789e+00,7.165920e+00,3.276440e+00,5.284105e-01,1.476878e+00
1.000000e-01,1,9.000000e-01,5000,systematic,6.805810e+00,2.819177e+00,6.454637e-01,1.373016e+00,6.933695e+00,3.126451e+00,5.235465e-01,1.514237e+00
1.000000e-01,1,9.000000e-01,5000,stratified,6.803293e+00,2.906753e+00,5.860977e-01,1.339523e+00,7.116548e+00,3.326792e+00,6.080659e-01,1.545016e+00
1.000000e-01,1,9.000000e-01,5000,residual,6.902299e+00,2.857056e+00,6.639174e-01,1.332322e+00,7.179534e+00,3.276266e+00,5.018078e-01,1.516279e+00
1.000000e-01,1,9.000000e-01,7500,multinomial,6.816186e+00,2.819195e+00,5.927621e-01,1.318322e+00,7.107820e+00,3.263837e+00,4.477509e-01,1.518904e+00
1.000000e-01,1,9.000000e-01,7500,systematic,6.871508e+00,2.848700e+00,6.451763e-01,1.315950e+00,7.285248e+00,3.189187e+00,5.946768e-01,1.481276e+00
1.000000e-01,1,9.000000e-01,7500,stratified,6.938694e+00,2.904668e+00,6.183105e-01,1.296138e+00,7.360916e+00,3.219868e+00,6.580226e-01,1.463379e+00
1.000000e-01,1,9.000000e-01,7500,residual,6.855282e+00,2.883215e+00,6.091216e-01,1.338524e+00,7.217061e+00,3.251411e+00,6.049442e-01,1.465067e+00
1.000000e-01,1,9.000000e-01,10000,multinomial,6.940219e+00,2.978884e+00,6.519449e-01,1.340421e+00,7.401380e+00,3.489160e+00,6.032385e-01,1.505199e+00
1.000000e-01,1,9.000000e-01,10000,systematic,6.815272e+00,2.812285e+00,6.540651e-01,1.363217e+00,7.373141e+00,3.259631e+00,5.882969e-01,1.493865e+00
1.000000e-01,1,9.000000e-01,10000,stratified,6.856929e+00,2.829783e+00,6.332435e-01,1.331131e+00,7.017526e+00,3.221995e+00,5.406346e-01,1.519063e+00
1.000000e-01,1,9.000000e-01,10000,residual,6.836554e+00,2.876692e+00,6.043643e-01,1.322471e+00,7.212323e+00,3.288891e+00,6.016012e-01,1.512029e+00
1.000000e-01,1,1,250,multinomial,6.347854e+00,2.576685e+00,3.082800e-01,1.448250e+00,6.489055e+00,2.892507e+00,2.232210e-01,1.533672e+00
1.000000e-01,1,1,250,systematic,7.546072e+00,3.614148e+00,5.394036e-01,1.330652e+00,7.649259e+00,3.857104e+00,4.796767e-01,1.429707e+00
