Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
7.50E-01,1,5.00E-01,7500,stratified,3.37E+00,2.40E+00,-7.05E-01,1.44E+00,4.15E+00,2.34E+00,-1.53E-01,1.69E+00
4.00E-01,1,1.50E+00,7500,systematic,2.65E+00,1.97E+00,-1.15E+00,1.13E+00,4.15E+00,2.82E+00,-7.63E-01,1.56E+00
5.00E-01,1,1,3000,stratified,3.06E+00,2.39E+00,-1.02E+00,1.23E+00,4.15E+00,2.68E+00,-5.24E-01,1.69E+00
1,1,1.50E+00,10000,residual,2.68E+00,2.00E+00,-1.14E+00,1.12E+00,4.15E+00,2.61E+00,-7.16E-01,1.58E+00
1,1,7.00E-01,3000,residual,3.14E+00,2.19E+00,-9.61E-01,1.25E+00,4.15E+00,2.47E+00,-2.66E-01,1.70E+00
2.00E-01,1,9.00E-01,3000,systematic,3.10E+00,2.27E+00,-9.85E-01,1.20E+00,4.15E+00,2.71E+00,-5.37E-01,1.62E+00
4.00E-01,1,1.50E+00,500,systematic,2.78E+00,2.23E+00,-1.13E+00,1.07E+00,4.15E+00,2.64E+00,-6.55E-01,1.54E+00
1,1,9.00E-01,1000,residual,3.24E+00,2.28E+00,-9.31E-01,1.24E+00,4.15E+00,2.65E+00,-4.78E-01,1.62E+00
5.00E-01,1,7.00E-01,10000,multinomial,3.08E+00,2.15E+00,-1.01E+00,1.20E+00,4.15E+00,2.68E+00,-5.79E-01,1.66E+00
2.00E-01,1,1.50E+00,10000,stratified,2.70E+00,2.17E+00,-1.09E+00,1.13E+00,4.15E+00,2.71E+00,-6.29E-01,1.60E+00
1,1,7.00E-01,1000,multinomial,3.29E+00,2.33E+00,-8.54E-01,1.35E+00,4.15E+00,2.58E+00,-4.26E-01,1.61E+00
1,1,1.50E+00,250,multinomial,2.78E+00,2.33E+00,-1.25E+00,9.06E-01,4.15E+00,2.78E+00,-6.72E-01,1.60E+00
2.00E-01,1,1,3000,residual,3.08E+00,2.47E+00,-1.07E+00,1.18E+00,4.15E+00,2.75E+00,-5.38E-01,1.65E+00
1,1,7.00E-01,5000,systematic,3.12E+00,2.17E+00,-9.88E-01,1.23E+00,4.15E+00,2.34E+00,-2.96E-01,1.73E+00
1.00E-01,1,1.50E+00,1000,stratified,2.90E+00,2.09E+00,-1.12E+00,9.74E-01,4.15E+00,2.60E+00,-6.89E-01,1.54E+00
1,1,9.00E-01,10000,residual,3.05E+00,2.18E+00,-9.61E-01,1.28E+00,4.16E+00,2.55E+00,-4.60E-01,1.68E+00
3.00E-01,1,1.50E+00,250,systematic,2.97E+00,2.36E+00,-1.26E+00,9.40E-01,4.16E+00,2.56E+00,-7.26E-01,1.60E+00
1,1,7.00E-01,3000,multinomial,3.21E+00,2.33E+00,-9.40E-01,1.30E+00,4.16E+00,2.48E+00,-1.54E-01,1.72E+00
2.00E-01,1,1.50E+00,1000,systematic,2.62E+00,2.01E+00,-1.01E+00,1.23E+00,4.16E+00,2.73E+00,-6.95E-01,1.61E+00
2.00E-01,1,9.00E-01,500,residual,3.42E+00,2.61E+00,-9.43E-01,1.27E+00,4.16E+00,2.61E+00,-5.73E-01,1.79E+00
2.00E-01,1,1,250,multinomial,3.52E+00,2.47E+00,-6.30E-01,1.45E+00,4.16E+00,2.53E+00,-2.91E-01,1.76E+00
3.00E-01,1,1,10000,systematic,3.04E+00,2.31E+00,-1.05E+00,1.17E+00,4.16E+00,2.66E+00,-4.86E-01,1.68E+00
1,1,1.50E+00,3000,systematic,2.65E+00,1.98E+00,-1.20E+00,1.08E+00,4.16E+00,2.63E+00,-6.48E-01,1.59E+00
3.00E-01,1,1.50E+00,10000,systematic,2.68E+00,2.02E+00,-1.13E+00,1.11E+00,4.16E+00,2.67E+00,-6.74E-01,1.66E+00
1.00E-01,1,1.50E+00,3000,residual,2.84E+00,2.22E+00,-1.18E+00,1.10E+00,4.16E+00,2.72E+00,-8.55E-01,1.65E+00
5.00E-01,1,9.00E-01,5000,stratified,3.08E+00,2.17E+00,-1.04E+00,1.17E+00,4.16E+00,2.53E+00,-7.17E-01,1.69E+00
1,1,1.50E+00,1000,stratified,2.59E+00,1.98E+00,-1.25E+00,1.05E+00,4.16E+00,2.61E+00,-6.24E-01,1.70E+00
5.00E-01,1,1.50E+00,5000,systematic,2.69E+00,2.00E+00,-1.07E+00,1.20E+00,4.16E+00,2.64E+00,-8.10E-01,1.49E+00
1,1,9.00E-01,5000,stratified,3.13E+00,2.23E+00,-9.62E-01,1.21E+00,4.16E+00,2.60E+00,-5.34E-01,1.69E+00
3.00E-01,1,1.00E-01,7500,multinomial,4.12E+00,2.36E+00,-6.55E-01,1.70E+00,4.16E+00,2.35E+00,-5.59E-01,1.75E+00
7.50E-01,1,9.00E-01,500,residual,3.20E+00,2.73E+00,-1.09E+00,1.09E+00,4.16E+00,2.84E+00,-6.66E-01,1.64E+00
7.50E-01,1,7.00E-01,3000,multinomial,3.17E+00,2.39E+00,-1.05E+00,1.19E+00,4.16E+00,2.51E+00,-2.22E-01,1.71E+00
3.00E-01,1,1.00E-01,5000,residual,4.08E+00,2.38E+00,-8.75E-01,1.57E+00,4.16E+00,2.33E+00,-5.99E-01,1.70E+00
2.00E-01,1,1.50E+00,1000,stratified,2.75E+00,2.16E+00,-1.00E+00,1.24E+00,4.16E+00,2.59E+00,-5.54E-01,1.79E+00
4.00E-01,1,9.00E-01,5000,residual,3.09E+00,2.26E+00,-1.01E+00,1.16E+00,4.17E+00,2.53E+00,-4.47E-01,1.71E+00
4.00E-01,1,1.50E+00,5000,stratified,2.69E+00,2.07E+00,-1.12E+00,1.18E+00,4.17E+00,2.57E+00,-5.40E-01,1.66E+00
1,1,1.50E+00,5000,stratified,2.67E+00,1.99E+00,-1.13E+00,1.13E+00,4.17E+00,2.66E+00,-8.40E-01,1.51E+00
7.50E-01,1,1.50E+00,7500,systematic,2.73E+00,2.07E+00,-1.11E+00,1.12E+00,4.17E+00,2.75E+00,-7.53E-01,1.58E+00
4.00E-01,1,1,7500,multinomial,3.03E+00,2.27E+00,-9.87E-01,1.22E+00,4.17E+00,2.59E+00,-6.11E-01,1.71E+00
2,1,5.00E-01,500,systematic,3.46E+00,2.38E+00,-5.83E-01,1.52E+00,4.17E+00,2.46E+00,-1.29E-01,1.68E+00
1.00E-01,1,1,10000,residual,3.12E+00,2.20E+00,-1.06E+00,1.12E+00,4.17E+00,2.52E+00,-6.55E-01,1.62E+00
7.50E-01,1,1.50E+00,7500,residual,2.63E+00,1.96E+00,-1.16E+00,1.10E+00,4.17E+00,2.62E+00,-6.00E-01,1.62E+00
1,1,1,10000,residual,3.03E+00,2.29E+00,-1.00E+00,1.22E+00,4.17E+00,2.49E+00,-3.30E-01,1.78E+00
1,1,7.00E-01,3000,stratified,3.02E+00,2.08E+00,-9.54E-01,1.13E+00,4.17E+00,2.62E+00,-4.56E-01,1.62E+00
4.00E-01,1,1.50E+00,3000,residual,2.70E+00,2.04E+00,-1.15E+00,1.18E+00,4.17E+00,2.63E+00,-6.27E-01,1.67E+00
1.00E-01,1,1.50E+00,1000,multinomial,2.75E+00,2.19E+00,-1.12E+00,1.06E+00,4.17E+00,2.51E+00,-6.36E-01,1.59E+00
7.50E-01,1,1.50E+00,500,systematic,2.65E+00,2.06E+00,-1.17E+00,9.59E-01,4.17E+00,2.64E+00,-5.95E-01,1.58E+00
1,1,1,3000,residual,3.00E+00,2.16E+00,-1.02E+00,1.23E+00,4.18E+00,2.59E+00,-2.61E-01,1.69E+00
1,1,2,5000,residual,2.42E+00,1.68E+00,-1.37E+00,8.46E-01,4.18E+00,2.59E+00,-7.27E-01,1.54E+00
1,1,1.50E+00,5000,systematic,2.68E+00,2.02E+00,-1.14E+00,1.10E+00,4.18E+00,2.63E+00,-6.84E-01,1.55E+00
5.00E-01,1,1.50E+00,3000,residual,2.68E+00,2.03E+00,-1.23E+00,1.00E+00,4.18E+00,2.71E+00,-7.69E-01,1.58E+00
1.00E-01,1,1.50E+00,7500,systematic,2.63E+00,2.06E+00,-1.19E+00,1.01E+00,4.18E+00,2.70E+00,-6.87E-01,1.51E+00
4.00E-01,1,1,3000,multinomial,2.96E+00,2.18E+00,-1.00E+00,1.21E+00,4.18E+00,2.54E+00,-4.47E-01,1.62E+00
2.00E-01,1,2,3000,stratified,2.40E+00,1.68E+00,-1.25E+00,8.45E-01,4.18E+00,2.52E+00,-7.33E-01,1.50E+00
7.50E-01,1,7.00E-01,1000,systematic,3.25E+00,2.37E+00,-8.58E-01,1.40E+00,4.18E+00,2.52E+00,-4.67E-01,1.64E+00
5.00E-01,1,9.00E-01,3000,systematic,3.08E+00,2.40E+00,-1.02E+00,1.17E+00,4.18E+00,2.68E+00,-6.28E-01,1.60E+00
2.00E-01,1,1.50E+00,7500,multinomial,2.57E+00,1.98E+00,-1.18E+00,1.09E+00,4.18E+00,2.73E+00,-7.48E-01,1.62E+00
1.00E-01,1,7.00E-01,10000,residual,3.22E+00,2.37E+00,-1.00E+00,1.27E+00,4.18E+00,2.67E+00,-6.56E-01,1.56E+00
1,1,9.00E-01,7500,residual,3.14E+00,2.38E+00,-9.66E-01,1.27E+00,4.18E+00,2.62E+00,-5.03E-01,1.73E+00
4.00E-01,1,1.50E+00,500,residual,2.69E+00,2.09E+00,-1.03E+00,1.21E+00,4.19E+00,2.53E+00,-6.10E-01,1.63E+00
1,1,7.00E-01,7500,stratified,3.19E+00,2.28E+00,-9.49E-01,1.29E+00,4.19E+00,2.40E+00,-2.79E-01,1.68E+00
3.00E-01,1,1.50E+00,250,stratified,2.95E+00,2.38E+00,-1.19E+00,8.99E-01,4.19E+00,2.70E+00,-8.16E-01,1.47E+00
7.50E-01,1,2,5000,multinomial,2.41E+00,1.69E+00,-1.38E+00,7.72E-01,4.19E+00,2.63E+00,-7.97E-01,1.57E+00
3.00E-01,1,1,1000,stratified,3.15E+00,2.46E+00,-1.13E+00,1.07E+00,4.19E+00,2.70E+00,-6.33E-01,1.64E+00
4.00E-01,1,1.50E+00,10000,residual,2.67E+00,2.02E+00,-1.11E+00,1.17E+00,4.19E+00,2.60E+00,-5.57E-01,1.76E+00
1,1,1.50E+00,10000,stratified,2.65E+00,2.00E+00,-1.12E+00,1.16E+00,4.19E+00,2.60E+00,-6.42E-01,1.58E+00
2,1,1,1000,stratified,3.06E+00,2.12E+00,-9.91E-01,1.20E+00,4.19E+00,2.34E+00,-1.26E-01,1.72E+00
5.00E-01,1,1.50E+00,500,residual,2.82E+00,2.31E+00,-1.08E+00,1.16E+00,4.19E+00,2.68E+00,-5.91E-01,1.70E+00
2.00E-01,1,2,5000,stratified,2.54E+00,1.94E+00,-1.29E+00,9.42E-01,4.19E+00,2.74E+00,-7.17E-01,1.64E+00
3.00E-01,1,1.50E+00,1000,multinomial,2.70E+00,2.03E+00,-1.19E+00,1.09E+00,4.19E+00,2.50E+00,-5.28E-01,1.59E+00
5.00E-01,1,1,1000,residual,3.21E+00,3.06E+00,-1.09E+00,1.14E+00,4.19E+00,3.15E+00,-7.12E-01,1.61E+00
7.50E-01,1,1.50E+00,10000,residual,2.67E+00,2.03E+00,-1.18E+00,1.08E+00,4.19E+00,2.62E+00,-5.51E-01,1.68E+00
5.00E-01,1,7.00E-01,1000,stratified,3.39E+00,2.66E+00,-9.85E-01,1.23E+00,4.19E+00,2.81E+00,-6.68E-01,1.65E+00
3.00E-01,1,1.50E+00,1000,systematic,2.90E+00,2.28E+00,-1.14E+00,1.06E+00,4.19E+00,2.56E+00,-6.73E-01,1.55E+00
2,1,9.00E-01,250,residual,3.25E+00,2.31E+00,-6.97E-01,1.40E+00,4.19E+00,2.33E+00,-1.98E-01,1.70E+00
7.50E-01,1,1.50E+00,7500,stratified,2.68E+00,2.06E+00,-1.14E+00,1.11E+00,4.19E+00,2.58E+00,-4.78E-01,1.64E+00
1.00E-01,1,1.50E+00,5000,stratified,2.68E+00,2.03E+00,-1.15E+00,1.00E+00,4.19E+00,2.53E+00,-5.78E-01,1.66E+00
7.50E-01,1,1.50E+00,10000,stratified,2.67E+00,2.04E+00,-1.21E+00,1.04E+00,4.19E+00,2.65E+00,-7.14E-01,1.65E+00
1,1,9.00E-01,5000,residual,3.17E+00,2.34E+00,-9.22E-01,1.31E+00,4.19E+00,2.70E+00,-4.63E-01,1.74E+00
5.00E-01,1,9.00E-01,500,systematic,3.27E+00,2.44E+00,-9.92E-01,1.26E+00,4.19E+00,2.66E+00,-4.91E-01,1.67E+00
1,1,1.50E+00,5000,multinomial,2.65E+00,1.94E+00,-1.20E+00,1.06E+00,4.20E+00,2.65E+00,-6.21E-01,1.61E+00
1,1,1,7500,stratified,3.07E+00,2.30E+00,-9.89E-01,1.21E+00,4.20E+00,2.53E+00,-4.61E-01,1.58E+00
1,1,1,1000,systematic,2.94E+00,2.04E+00,-1.08E+00,1.19E+00,4.20E+00,2.42E+00,-1.93E-01,1.67E+00
1.00E-01,1,1.50E+00,1000,systematic,3.03E+00,2.21E+00,-9.57E-01,1.25E+00,4.20E+00,2.54E+00,-4.50E-01,1.74E+00
1.00E-01,1,1,7500,stratified,3.12E+00,2.30E+00,-1.05E+00,1.09E+00,4.20E+00,2.60E+00,-6.05E-01,1.55E+00
1.00E-01,1,2,250,multinomial,3.27E+00,2.51E+00,-9.98E-01,1.17E+00,4.20E+00,2.57E+00,-6.10E-01,1.52E+00
4.00E-01,1,2,5000,residual,2.49E+00,1.86E+00,-1.31E+00,9.32E-01,4.20E+00,2.63E+00,-6.13E-01,1.58E+00
2.00E-01,1,1,3000,systematic,3.05E+00,2.81E+00,-1.14E+00,1.05E+00,4.20E+00,3.05E+00,-7.01E-01,1.53E+00
2.00E-01,1,7.00E-01,250,systematic,3.70E+00,3.35E+00,-1.17E+00,7.35E-01,4.20E+00,3.25E+00,-9.44E-01,1.23E+00
5.00E-01,1,1.50E+00,7500,multinomial,2.71E+00,2.03E+00,-1.14E+00,1.12E+00,4.20E+00,2.60E+00,-6.00E-01,1.70E+00
2,1,5.00E-01,500,multinomial,3.40E+00,2.43E+00,-6.92E-01,1.40E+00,4.20E+00,2.46E+00,-5.72E-02,1.60E+00
2,1,7.00E-01,250,stratified,3.35E+00,2.38E+00,-5.73E-01,1.51E+00,4.20E+00,2.37E+00,-1.39E-01,1.76E+00
1,1,1.50E+00,7500,residual,2.68E+00,2.05E+00,-1.14E+00,1.11E+00,4.21E+00,2.70E+00,-6.95E-01,1.66E+00
1,1,1.50E+00,500,residual,2.82E+00,2.07E+00,-1.12E+00,1.10E+00,4.21E+00,2.67E+00,-6.30E-01,1.63E+00
1,1,1.50E+00,10000,multinomial,2.67E+00,2.00E+00,-1.15E+00,1.12E+00,4.21E+00,2.47E+00,-4.94E-01,1.64E+00
7.50E-01,1,1.50E+00,7500,multinomial,2.65E+00,1.95E+00,-1.14E+00,1.13E+00,4.21E+00,2.68E+00,-7.16E-01,1.64E+00
1.00E-01,1,1.00E-01,5000,multinomial,4.33E+00,1.99E+00,-3.89E-02,2.02E+00,4.21E+00,2.18E+00,-2.53E-01,2.10E+00
1,1,1,5000,systematic,3.06E+00,2.32E+00,-9.83E-01,1.25E+00,4.21E+00,2.54E+00,-4.35E-01,1.72E+00
2.00E-01,1,1.50E+00,10000,multinomial,2.68E+00,2.02E+00,-1.11E+00,1.12E+00,4.21E+00,2.58E+00,-4.75E-01,1.64E+00
1,1,1.50E+00,5000,residual,2.71E+00,2.03E+00,-1.14E+00,1.11E+00,4.21E+00,2.74E+00,-5.08E-01,1.75E+00
1.00E-01,1,2,10000,systematic,2.36E+00,1.62E+00,-1.34E+00,8.48E-01,4.21E+00,2.64E+00,-7.77E-01,1.54E+00
1,1,1,10000,stratified,3.05E+00,2.30E+00,-1.00E+00,1.28E+00,4.21E+00,2.73E+00,-5.21E-01,1.68E+00
1,1,1,7500,systematic,2.95E+00,2.14E+00,-1.00E+00,1.23E+00,4.21E+00,2.56E+00,-4.15E-01,1.64E+00
2.00E-01,1,1.50E+00,5000,stratified,2.73E+00,2.05E+00,-1.12E+00,1.16E+00,4.21E+00,2.68E+00,-6.95E-01,1.61E+00
3.00E-01,1,1.50E+00,5000,systematic,2.69E+00,2.08E+00,-1.10E+00,1.15E+00,4.21E+00,2.68E+00,-7.57E-01,1.55E+00
2.00E-01,1,1.50E+00,250,multinomial,3.13E+00,2.49E+00,-1.21E+00,1.25E+00,4.21E+00,2.68E+00,-7.59E-01,1.66E+00
7.50E-01,1,1,10000,systematic,3.09E+00,2.39E+00,-9.98E-01,1.23E+00,4.21E+00,2.71E+00,-7.51E-01,1.59E+00
2,1,1.50E+00,250,residual,2.66E+00,2.07E+00,-1.13E+00,1.07E+00,4.21E+00,2.64E+00,-5.47E-01,1.61E+00
7.50E-01,1,1,10000,multinomial,3.01E+00,2.31E+00,-1.03E+00,1.18E+00,4.21E+00,2.74E+00,-7.01E-01,1.58E+00
1.00E-01,1,1.50E+00,1000,residual,3.07E+00,2.30E+00,-8.93E-01,1.21E+00,4.21E+00,2.53E+00,-4.03E-01,1.65E+00
7.50E-01,1,1.50E+00,5000,residual,2.66E+00,2.00E+00,-1.13E+00,1.17E+00,4.22E+00,2.79E+00,-8.33E-01,1.52E+00
2.00E-01,1,2,500,stratified,2.71E+00,2.25E+00,-1.09E+00,1.14E+00,4.22E+00,2.53E+00,-6.40E-01,1.63E+00
2.00E-01,1,1.00E-01,500,residual,4.21E+00,1.55E+00,-1.95E-01,8.65E-01,4.22E+00,1.55E+00,-1.87E-01,8.51E-01
5.00E-01,1,1.50E+00,10000,residual,2.69E+00,1.98E+00,-1.08E+00,1.18E+00,4.22E+00,2.61E+00,-5.72E-01,1.70E+00
2.00E-01,1,1.50E+00,3000,systematic,2.73E+00,2.24E+00,-1.13E+00,1.04E+00,4.22E+00,2.70E+00,-5.25E-01,1.67E+00
1,1,2,7500,residual,2.43E+00,1.70E+00,-1.36E+00,8.30E-01,4.22E+00,2.47E+00,-6.21E-01,1.69E+00
1.00E-01,1,1.50E+00,10000,stratified,2.62E+00,2.07E+00,-1.21E+00,9.04E-01,4.22E+00,2.71E+00,-7.03E-01,1.45E+00
7.50E-01,1,1.50E+00,10000,systematic,2.73E+00,2.02E+00,-1.09E+00,1.16E+00,4.22E+00,2.57E+00,-5.96E-01,1.66E+00
7.50E-01,1,2,10000,residual,2.42E+00,1.69E+00,-1.34E+00,8.20E-01,4.22E+00,2.61E+00,-6.65E-01,1.60E+00
2,1,7.00E-01,500,systematic,3.11E+00,2.12E+00,-9.13E-01,1.09E+00,4.22E+00,2.36E+00,-1.30E-01,1.60E+00
1,1,1,1000,residual,3.22E+00,2.34E+00,-1.01E+00,1.20E+00,4.22E+00,2.56E+00,-4.88E-01,1.73E+00
5.00E-01,1,1.50E+00,250,residual,2.83E+00,2.39E+00,-1.23E+00,9.60E-01,4.22E+00,2.76E+00,-8.13E-01,1.54E+00
1,1,1.50E+00,7500,systematic,2.70E+00,2.04E+00,-1.10E+00,1.18E+00,4.22E+00,2.62E+00,-6.81E-01,1.69E+00
2,1,5.00E-01,1000,multinomial,3.29E+00,2.46E+00,-7.29E-01,1.45E+00,4.22E+00,2.41E+00,-1.20E-01,1.67E+00
2,1,5.00E-01,3000,systematic,3.20E+00,2.19E+00,-8.89E-01,1.17E+00,4.22E+00,2.36E+00,-7.48E-02,1.66E+00
2.00E-01,1,1.50E+00,500,residual,2.96E+00,2.23E+00,-9.59E-01,1.25E+00,4.22E+00,2.59E+00,-5.17E-01,1.67E+00
7.50E-01,1,1.50E+00,5000,systematic,2.72E+00,2.03E+00,-1.07E+00,1.20E+00,4.22E+00,2.73E+00,-7.10E-01,1.61E+00
2,1,5.00E-01,500,residual,3.36E+00,2.43E+00,-6.61E-01,1.52E+00,4.22E+00,2.39E+00,3.45E-03,1.70E+00
4.00E-01,1,2,1000,stratified,2.34E+00,1.49E+00,-1.27E+00,8.18E-01,4.22E+00,2.63E+00,-6.72E-01,1.63E+00
2.00E-01,1,1.50E+00,10000,residual,2.69E+00,1.96E+00,-1.19E+00,1.00E+00,4.22E+00,2.63E+00,-7.19E-01,1.67E+00
5.00E-01,1,1.50E+00,500,multinomial,2.72E+00,2.18E+00,-1.06E+00,1.19E+00,4.22E+00,2.75E+00,-6.98E-01,1.69E+00
1,1,1.00E-01,500,multinomial,4.21E+00,2.27E+00,-4.19E-01,1.68E+00,4.22E+00,2.26E+00,-3.75E-01,1.70E+00
4.00E-01,1,2,10000,residual,2.42E+00,1.69E+00,-1.34E+00,8.33E-01,4.23E+00,2.64E+00,-6.59E-01,1.64E+00
5.00E-01,1,2,250,systematic,2.71E+00,2.02E+00,-9.73E-01,1.24E+00,4.23E+00,2.50E+00,-4.97E-01,1.59E+00
7.50E-01,1,1.50E+00,3000,systematic,2.70E+00,2.09E+00,-1.15E+00,1.10E+00,4.23E+00,2.69E+00,-6.01E-01,1.69E+00
3.00E-01,1,2,10000,multinomial,2.40E+00,1.67E+00,-1.34E+00,8.50E-01,4.23E+00,2.56E+00,-7.12E-01,1.59E+00
2,1,7.00E-01,10000,stratified,3.20E+00,2.06E+00,-9.68E-01,1.22E+00,4.23E+00,2.29E+00,-2.29E-01,1.59E+00
1,1,2,5000,multinomial,2.41E+00,1.68E+00,-1.38E+00,7.73E-01,4.23E+00,2.49E+00,-6.34E-01,1.54E+00
5.00E-01,1,2,3000,residual,2.39E+00,1.65E+00,-1.36E+00,8.12E-01,4.23E+00,2.62E+00,-6.41E-01,1.65E+00
5.00E-01,1,1.50E+00,3000,systematic,2.72E+00,2.02E+00,-1.11E+00,1.15E+00,4.23E+00,2.49E+00,-4.21E-01,1.69E+00
3.00E-01,1,1.50E+00,7500,stratified,2.72E+00,2.08E+00,-1.09E+00,1.13E+00,4.23E+00,2.71E+00,-6.32E-01,1.63E+00
3.00E-01,1,1.50E+00,5000,multinomial,2.70E+00,2.05E+00,-1.22E+00,1.01E+00,4.23E+00,2.63E+00,-6.41E-01,1.65E+00
7.50E-01,1,1,7500,multinomial,3.04E+00,2.23E+00,-1.00E+00,1.21E+00,4.23E+00,2.75E+00,-5.79E-01,1.61E+00
2.00E-01,1,1.50E+00,500,systematic,2.85E+00,2.35E+00,-1.07E+00,1.17E+00,4.23E+00,2.68E+00,-5.57E-01,1.71E+00
2.00E-01,1,1.00E-01,1000,residual,4.22E+00,1.54E+00,-1.01E-01,7.13E-01,4.23E+00,1.54E+00,-9.89E-02,7.22E-01
7.50E-01,1,2,250,systematic,2.52E+00,1.88E+00,-1.17E+00,9.26E-01,4.23E+00,2.64E+00,-5.25E-01,1.68E+00
2,1,1.50E+00,7500,stratified,2.71E+00,2.00E+00,-1.12E+00,1.15E+00,4.23E+00,2.49E+00,-4.42E-01,1.72E+00
1,1,1,7500,residual,2.98E+00,2.24E+00,-9.82E-01,1.24E+00,4.24E+00,2.63E+00,-4.15E-01,1.63E+00
3.00E-01,1,1.50E+00,3000,multinomial,2.72E+00,2.12E+00,-1.14E+00,1.11E+00,4.24E+00,2.73E+00,-6.20E-01,1.66E+00
1,1,1.50E+00,1000,multinomial,2.76E+00,2.13E+00,-1.15E+00,1.08E+00,4.24E+00,2.70E+00,-7.02E-01,1.54E+00
2,1,5.00E-01,5000,stratified,3.17E+00,2.16E+00,-9.03E-01,1.11E+00,4.24E+00,2.31E+00,-1.52E-01,1.53E+00
1.00E-01,1,7.00E-01,10000,systematic,3.26E+00,2.46E+00,-8.91E-01,1.37E+00,4.24E+00,2.63E+00,-2.56E-01,1.65E+00
1,1,1.50E+00,3000,multinomial,2.63E+00,1.99E+00,-1.20E+00,1.06E+00,4.24E+00,2.70E+00,-6.16E-01,1.70E+00
4.00E-01,1,1.00E-01,3000,systematic,4.16E+00,2.44E+00,-6.60E-01,1.43E+00,4.24E+00,2.40E+00,-3.87E-01,1.53E+00
4.00E-01,1,2,250,residual,2.62E+00,1.98E+00,-1.20E+00,9.31E-01,4.24E+00,2.63E+00,-6.13E-01,1.57E+00
7.50E-01,1,2,1000,multinomial,2.47E+00,1.88E+00,-1.28E+00,8.58E-01,4.24E+00,2.67E+00,-7.98E-01,1.55E+00
1,1,1,7500,multinomial,3.04E+00,2.33E+00,-1.02E+00,1.19E+00,4.24E+00,2.73E+00,-5.39E-01,1.72E+00
1,1,1.50E+00,500,multinomial,2.78E+00,2.15E+00,-1.11E+00,1.13E+00,4.24E+00,2.67E+00,-6.07E-01,1.62E+00
2,1,5.00E-01,250,residual,3.54E+00,2.44E+00,-7.30E-01,1.39E+00,4.24E+00,2.40E+00,-1.80E-01,1.65E+00
4.00E-01,1,2,5000,stratified,2.43E+00,1.71E+00,-1.35E+00,8.31E-01,4.24E+00,2.59E+00,-6.94E-01,1.72E+00
7.50E-01,1,1.50E+00,1000,stratified,2.70E+00,2.03E+00,-1.10E+00,1.19E+00,4.24E+00,2.74E+00,-6.89E-01,1.63E+00
2,1,5.00E-01,1000,stratified,3.33E+00,2.33E+00,-7.71E-01,1.43E+00,4.24E+00,2.36E+00,-9.23E-02,1.67E+00
2,1,1.50E+00,250,stratified,2.74E+00,2.07E+00,-1.16E+00,1.14E+00,4.24E+00,2.58E+00,-3.94E-01,1.68E+00
1,1,1,10000,multinomial,3.05E+00,2.26E+00,-9.99E-01,1.21E+00,4.24E+00,2.48E+00,-4.36E-01,1.72E+00
4.00E-01,1,1.50E+00,250,multinomial,2.97E+00,2.37E+00,-1.04E+00,1.22E+00,4.24E+00,2.62E+00,-5.15E-01,1.61E+00
4.00E-01,1,1.50E+00,5000,systematic,2.66E+00,1.92E+00,-1.21E+00,1.05E+00,4.24E+00,2.64E+00,-5.18E-01,1.68E+00
3.00E-01,1,1.50E+00,10000,stratified,2.73E+00,2.05E+00,-1.08E+00,1.16E+00,4.24E+00,2.50E+00,-4.79E-01,1.62E+00
3.00E-01,1,1.50E+00,10000,multinomial,2.72E+00,2.03E+00,-1.17E+00,1.09E+00,4.25E+00,2.76E+00,-6.96E-01,1.62E+00
4.00E-01,1,1.50E+00,5000,multinomial,2.70E+00,2.15E+00,-1.17E+00,1.10E+00,4.25E+00,2.69E+00,-6.96E-01,1.71E+00
5.00E-01,1,1.50E+00,5000,residual,2.66E+00,2.00E+00,-1.13E+00,1.13E+00,4.25E+00,2.73E+00,-6.91E-01,1.60E+00
7.50E-01,1,1.50E+00,10000,multinomial,2.65E+00,1.97E+00,-1.14E+00,1.12E+00,4.25E+00,2.57E+00,-5.65E-01,1.64E+00
2,1,7.00E-01,1000,multinomial,3.24E+00,2.32E+00,-8.76E-01,1.35E+00,4.25E+00,2.39E+00,-1.95E-01,1.73E+00
7.50E-01,1,1.50E+00,5000,stratified,2.70E+00,2.03E+00,-1.19E+00,1.08E+00,4.25E+00,2.60E+00,-6.42E-01,1.67E+00
1,1,1.50E+00,3000,residual,2.74E+00,2.08E+00,-1.10E+00,1.18E+00,4.25E+00,2.74E+00,-6.86E-01,1.61E+00
2,1,1,1000,systematic,3.00E+00,2.20E+00,-9.59E-01,1.26E+00,4.25E+00,2.53E+00,-3.55E-01,1.69E+00
5.00E-01,1,1.50E+00,1000,stratified,2.77E+00,2.09E+00,-1.14E+00,1.12E+00,4.25E+00,2.64E+00,-6.19E-01,1.59E+00
3.00E-01,1,1.50E+00,10000,residual,2.69E+00,2.01E+00,-1.14E+00,1.07E+00,4.25E+00,2.52E+00,-5.61E-01,1.73E+00
4.00E-01,1,2,7500,systematic,2.45E+00,1.80E+00,-1.36E+00,7.91E-01,4.25E+00,2.66E+00,-6.55E-01,1.63E+00
2,1,9.00E-01,500,systematic,3.07E+00,2.26E+00,-1.01E+00,1.15E+00,4.25E+00,2.47E+00,-2.98E-01,1.62E+00
