23.67,0.3945,-75,-88,-69,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
23.933,0.398883333,-75,-87,-69,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
24.196,0.403266667,-74,-85,-68,-69,-56,-59,-2.22,0,,,,,,0,1,-2.22
24.459,0.40765,-75,-91,-69,-69,-56,-59,-2.22,0,,,,,,0,1,-2.22
24.722,0.412033333,-75,-92,-68,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
24.985,0.416416667,-75,-91,-68,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
25.248,0.4208,-75,-87,-69,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
25.511,0.425183333,-74,-87,-69,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
25.774,0.429566667,-74,-87,-68,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
26.037,0.43395,-74,-86,-69,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
26.3,0.438333333,-74,-86,-70,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
26.563,0.442716667,-74,-86,-69,-69,-56,-59,-2.22,0,,,,,,0,1,-2.22
26.826,0.4471,-76,-88,-69,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
27.089,0.451483333,-76,-87,-69,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
27.352,0.455866667,-76,-84,-69,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
27.615,0.46025,-75,-84,-70,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
27.878,0.464633333,-75,-86,-70,-69,-55,-59,-2.22,0,,,,,,0,1,-2.22
28.141,0.469016667,-76,-86,-70,-68,-55,-60,-2.22,0,,,,,,0,1,-2.22
28.404,0.4734,-76,-84,-70,-68,-55,-59,-2.22,0,,,,,,0,1,-2.22
28.667,0.477783333,-77,-84,-69,-67,-55,-59,-2.22,0,,,,,,0,1,-2.22
28.93,0.482166667,-75,-81,-69,-68,-54,-58,-2.22,0,,,,,,0,1,-2.22
29.193,0.48655,-76,-79,-73,-66,-57,-60,-2.22,0,,,,,,0,1,-2.22
29.456,0.490933333,-89,-75,-70,-68,-57,-58,-2.22,0,,,,,,0,1,-2.22
29.719,0.495316667,-74,-81,-68,-71,-55,-59,-2.22,0,,,,,,0,1,-2.22
29.982,0.4997,-72,-91,-82,-71,-62,-59,-2.22,0,,,,,,0,1,-2.22
30.245,0.504083333,-79,-93,-75,-68,-59,-60,-2.22,0,,,,,,0,1,-2.22
30.508,0.508466667,-81,-89,-76,-66,-62,-59,-2.47,0,,,,,,0,1.25,-2.47
30.771,0.51285,-90,-94,-74,-68,-62,-61,-2.47,0,,,,,,0,1.25,-2.47
31.034,0.517233333,-85,-79,-71,-68,-64,-59,-2.72,0,,,,,,0,1.5,-2.72
31.297,0.521616667,-82,-82,-75,-69,-66,-60,-2.72,0,,,,,,0,1.5,-2.72
31.56,0.526,-84,-80,-71,-70,-59,-61,-2.97,0,,,,,,0,1.75,-2.97
31.823,0.530383333,-79,-86,-71,-68,-59,-62,-2.97,0,,,,,,0,1.75,-2.97
32.086,0.534766667,-81,-84,-71,-70,-61,-62,-3.22,0,,,,,,0,2,-3.22
32.349,0.53915,-81,-81,-73,-66,-63,-61,-3.22,0,,,,,,0,2,-3.22
32.612,0.543533333,-84,-76,-80,-64,-65,-63,-3.22,0,,,,,,0,2,-3.22
32.875,0.547916667,-76,-77,-71,-64,-63,-61,-3.22,0,,,,,,0,2,-3.22
33.138,0.5523,-81,-75,-69,-63,-62,-61,-3.22,0,,,,,,0,2,-3.22
33.401,0.556683333,-80,-75,-71,-64,-61,-60,-3.22,0,,,,,,0,2,-3.22
33.664,0.561066667,-79,-75,-70,-64,-61,-60,-3.22,0,,,,,,0,2,-3.22
33.927,0.56545,-77,-76,-70,-64,-61,-60,-3.22,0,,,,,,0,2,-3.22
34.19,0.569833333,-79,-75,-70,-63,-61,-61,-3.22,0,,,,,,0,2,-3.22
34.453,0.574216667,-80,-75,-70,-63,-61,-60,-3.22,0,,,,,,0,2,-3.22
34.716,0.5786,-81,-75,-70,-63,-62,-61,-3.22,0,,,,,,0,2,-3.22
34.979,0.582983333,-81,-75,-69,-63,-62,-59,-3.22,0,,,,,,0,2,-3.22
35.242,0.587366667,-87,-75,-69,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
35.505,0.59175,-88,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
35.768,0.596133333,-84,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
36.031,0.600516667,-84,-74,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
36.294,0.6049,-83,-74,-69,-63,-62,-59,-3.22,0,,,,,,0,2,-3.22
36.557,0.609283333,-82,-74,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
36.82,0.613666667,-81,-74,-70,-63,-62,-61,-3.22,0,,,,,,0,2,-3.22
37.083,0.61805,-82,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
37.346,0.622433333,-82,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
37.609,0.626816667,-83,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
37.872,0.6312,-83,-75,-70,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
38.135,0.635583333,-83,-75,-70,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
38.398,0.639966667,-83,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
38.661,0.64435,-83,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
38.924,0.648733333,-81,-75,-70,-62,-62,-60,-3.22,0,,,,,,0,2,-3.22
39.187,0.653116667,-83,-75,-70,-62,-62,-61,-3.22,0,,,,,,0,2,-3.22
39.45,0.6575,-82,-76,-70,-62,-62,-61,-3.22,0,,,,,,0,2,-3.22
39.713,0.661883333,-82,-75,-69,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
39.976,0.666266667,-82,-75,-69,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
40.239,0.67065,-82,-75,-70,-62,-62,-60,-3.22,0,,,,,,0,2,-3.22
40.502,0.675033333,-84,-75,-70,-62,-62,-60,-3.22,0,,,,,,0,2,-3.22
40.765,0.679416667,-82,-75,-69,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
41.028,0.6838,-81,-75,-69,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
41.291,0.688183333,-81,-75,-69,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
41.554,0.692566667,-81,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
41.817,0.69695,-81,-75,-69,-63,-62,-59,-3.22,0,,,,,,0,2,-3.22
42.08,0.701333333,-83,-74,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
42.343,0.705716667,-83,-74,-71,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
42.606,0.7101,-83,-74,-70,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
42.869,0.714483333,-83,-74,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
43.132,0.718866667,-83,-75,-71,-63,-62,-59,-3.22,0,,,,,,0,2,-3.22
43.395,0.72325,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
43.658,0.727633333,-83,-75,-71,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
43.921,0.732016667,-83,-75,-71,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
44.184,0.7364,-83,-75,-71,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
44.447,0.740783333,-81,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
44.71,0.745166667,-83,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
44.973,0.74955,-82,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
45.236,0.753933333,-82,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
45.499,0.758316667,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
45.762,0.7627,-82,-75,-71,-64,-63,-60,-3.22,0,,,,,,0,2,-3.22
46.025,0.767083333,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
46.288,0.771466667,-82,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
46.551,0.77585,-82,-75,-71,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
46.814,0.780233333,-81,-75,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
47.077,0.784616667,-81,-75,-68,-64,-61,-61,-3.22,0,,,,,,0,2,-3.22
47.34,0.789,-81,-76,-68,-64,-60,-61,-3.22,0,,,,,,0,2,-3.22
47.603,0.793383333,-80,-77,-69,-64,-60,-60,-3.22,0,,,,,,0,2,-3.22
47.866,0.797766667,-79,-75,-69,-64,-61,-61,-3.22,0,,,,,,0,2,-3.22
48.129,0.80215,-83,-75,-69,-63,-61,-61,-3.22,0,,,,,,0,2,-3.22
48.392,0.806533333,-82,-75,-70,-63,-61,-60,-3.22,0,,,,,,0,2,-3.22
48.655,0.810916667,-81,-76,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
48.918,0.8153,-82,-76,-70,-63,-62,-60,-3.22,0,,,,,,0,2,-3.22
49.181,0.819683333,-82,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
49.444,0.824066667,-82,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
49.707,0.82845,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
49.97,0.832833333,-82,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
50.233,0.837216667,-82,-75,-72,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
50.496,0.8416,-82,-75,-72,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
50.759,0.845983333,-83,-75,-72,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
51.022,0.850366667,-83,-75,-72,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
51.285,0.85475,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
51.548,0.859133333,-83,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
51.811,0.863516667,-83,-75,-70,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
52.074,0.8679,-83,-76,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
52.337,0.872283333,-82,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
52.6,0.876666667,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
52.863,0.88105,-83,-75,-71,-62,-63,-61,-3.22,0,,,,,,0,2,-3.22
53.126,0.885433333,-83,-75,-71,-62,-63,-60,-3.22,0,,,,,,0,2,-3.22
53.389,0.889816667,-82,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
53.652,0.8942,-81,-75,-71,-63,-64,-60,-3.22,0,,,,,,0,2,-3.22
53.915,0.898583333,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
54.178,0.902966667,-82,-75,-70,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
54.441,0.90735,-83,-74,-72,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
54.704,0.911733333,-83,-74,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
54.967,0.916116667,-82,-74,-71,-63,-64,-61,-3.22,0,,,,,,0,2,-3.22
55.23,0.9205,-81,-74,-71,-63,-64,-60,-3.22,0,,,,,,0,2,-3.22
55.493,0.924883333,-81,-75,-70,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
55.756,0.929266667,-83,-75,-71,-63,-62,-61,-3.22,0,,,,,,0,2,-3.22
56.019,0.93365,-81,-75,-71,-63,-62,-61,-3.22,0,,,,,,0,2,-3.22
56.282,0.938033333,-81,-75,-70,-62,-63,-61,-3.22,0,,,,,,0,2,-3.22
56.545,0.942416667,-81,-75,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
56.808,0.9468,-81,-75,-70,-63,-64,-60,-3.22,0,,,,,,0,2,-3.22
57.071,0.951183333,-82,-75,-72,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
57.334,0.955566667,-82,-75,-70,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
57.597,0.95995,-82,-75,-71,-63,-64,-60,-3.22,0,,,,,,0,2,-3.22
57.86,0.964333333,-83,-75,-71,-62,-63,-61,-3.22,0,,,,,,0,2,-3.22
58.123,0.968716667,-82,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
58.386,0.9731,-83,-75,-71,-62,-64,-61,-3.22,0,,,,,,0,2,-3.22
58.649,0.977483333,-83,-75,-71,-62,-63,-61,-3.22,0,,,,,,0,2,-3.22
58.912,0.981866667,-83,-76,-71,-62,-63,-61,-3.22,0,,,,,,0,2,-3.22
59.175,0.98625,-83,-75,-70,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
59.438,0.990633333,-83,-75,-71,-63,-63,-60,-3.22,0,,,,,,0,2,-3.22
59.701,0.995016667,-83,-76,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
59.964,0.9994,-83,-76,-71,-63,-63,-61,-3.22,0,,,,,,0,2,-3.22
60.227,1.003783333,-82,-75,-71,-63,-64,-61,-3.22,0,,,,,,0,2,-3.22
60.49,1.008166667,-79,-80,-71,-66,-68,-62,-3.47,0,,,,,,0,2.25,-3.47
60.753,1.01255,-92,-76,-69,-76,-66,-61,-3.47,0,,,,,,0,2.25,-3.47
61.016,1.016933333,-81,-75,-69,-76,-62,-62,-3.72,0,,,,,,0,2.5,-3.72
61.279,1.021316667,-90,-80,-71,-66,-61,-61,-3.72,0,,,,,,0,2.5,-3.72
61.542,1.0257,-81,-82,-73,-66,-63,-60,-3.97,0,,,,,,0,2.75,-3.97
61.805,1.030083333,-86,-82,-75,-67,-65,-59,-3.97,0,,,,,,0,2.75,-3.97
62.068,1.034466667,-75,-81,-75,-67,-66,-62,-4.22,0,,,,,,0,3,-4.22
62.331,1.03885,-77,-85,-75,-64,-62,-64,-4.22,0,,,,,,0,3,-4.22
62.594,1.043233333,-76,-96,-71,-66,-61,-64,-4.22,0,,,,,,0,3,-4.22
62.857,1.047616667,-76,-95,-71,-65,-60,-63,-4.22,0,,,,,,0,3,-4.22
63.12,1.052,-76,-92,-73,-65,-64,-64,-4.22,0,,,,,,0,3,-4.22
63.383,1.056383333,-76,-85,-73,-66,-62,-66,-4.22,0,,,,,,0,3,-4.22
63.646,1.060766667,-76,-85,-73,-65,-61,-67,-4.22,0,,,,,,0,3,-4.22
63.909,1.06515,-76,-87,-71,-68,-60,-68,-4.22,0,,,,,,0,3,-4.22
64.172,1.069533333,-78,-89,-71,-65,-60,-66,-4.22,0,,,,,,0,3,-4.22
64.435,1.073916667,-81,-90,-71,-65,-59,-66,-4.22,0,,,,,,0,3,-4.22
64.698,1.0783,-81,-98,-71,-65,-60,-66,-4.22,0,,,,,,0,3,-4.22
64.961,1.082683333,-81,-94,-71,-64,-59,-67,-4.22,0,,,,,,0,3,-4.22
65.224,1.087066667,-79,-88,-73,-64,-59,-66,-4.22,0,,,,,,0,3,-4.22
65.487,1.09145,-79,-92,-72,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
65.75,1.095833333,-79,-80,-72,-64,-59,-67,-4.22,0,,,,,,0,3,-4.22
66.013,1.100216667,-80,-95,-72,-64,-59,-66,-4.22,0,,,,,,0,3,-4.22
66.276,1.1046,-81,-94,-72,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
66.539,1.108983333,-79,-94,-73,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
66.802,1.113366667,-79,-91,-73,-64,-59,-66,-4.22,0,,,,,,0,3,-4.22
67.065,1.11775,-79,-77,-71,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
67.328,1.122133333,-80,-92,-73,-64,-59,-66,-4.22,0,,,,,,0,3,-4.22
67.591,1.126516667,-79,-93,-73,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
67.854,1.1309,-79,-94,-73,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
68.117,1.135283333,-79,-92,-73,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
68.38,1.139666667,-88,-96,-73,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
68.643,1.14405,-79,-77,-74,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
68.906,1.148433333,-79,-77,-73,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
69.169,1.152816667,-79,-95,-72,-65,-60,-66,-4.22,0,,,,,,0,3,-4.22
69.432,1.1572,-79,-92,-72,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
69.695,1.161583333,-79,-91,-72,-64,-59,-66,-4.22,0,,,,,,0,3,-4.22
69.958,1.165966667,-79,-92,-72,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
70.221,1.17035,-79,-94,-72,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
70.484,1.174733333,-79,-91,-72,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
70.747,1.179116667,-79,-94,-73,-64,-59,-67,-4.22,0,,,,,,0,3,-4.22
71.01,1.1835,-79,-94,-72,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
71.273,1.187883333,-79,-94,-73,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
71.536,1.192266667,-79,-92,-72,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
71.799,1.19665,-79,-91,-72,-64,-60,-68,-4.22,0,,,,,,0,3,-4.22
72.062,1.201033333,-79,-94,-73,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
72.325,1.205416667,-78,-91,-73,-64,-60,-66,-4.22,0,,,,,,0,3,-4.22
72.588,1.2098,-79,-92,-73,-64,-60,-67,-4.22,0,,,,,,0,3,-4.22
72.851,1.214183333,-79,-91,-73,-64,-59,-66,-4.22,0,,,,,,0,3,-4.22
73.114,1.218566667,-78,-85,-74,-64,-61,-66,-4.22,0,,,,,,0,3,-4.22
73.377,1.22295,-76,-87,-73,-64,-60,-69,-4.22,0,,,,,,0,3,-4.22
73.64,1.227333333,-79,-87,-73,-64,-61,-67,-4.22,0,,,,,,0,3,-4.22
73.903,1.231716667,-76,-84,-73,-63,-60,-67,-4.22,0,,,,,,0,3,-4.22
74.166,1.2361,-77,-84,-73,-63,-60,-68,-4.22,0,,,,,,0,3,-4.22
74.429,1.240483333,-77,-87,-73,-64,-60,-68,-4.22,0,,,,,,0,3,-4.22
74.692,1.244866667,-77,-85,-73,-64,-61,-68,-4.22,0,,,,,,0,3,-4.22
74.955,1.24925,-78,-85,-72,-64,-61,-67,-4.22,0,,,,,,0,3,-4.22
75.218,1.253633333,-77,-85,-71,-63,-60,-67,-4.22,0,,,,,,0,3,-4.22
