50.629,0.843816667,-60,-66,-65,-64,-72,-75,0,2.52,1
50.886,0.8481,-60,-65,-65,-64,-72,-76,0,2.52,1
51.143,0.852383333,-59,-64,-64,-64,-73,-76,0,2.52,1
51.4,0.856666667,-60,-57,-61,-64,-78,-76,0,2.52,1
51.657,0.86095,-62,-59,-57,-62,-74,-78,0,2.52,1
51.914,0.865233333,-70,-57,-61,-64,-75,-80,0,2.52,1
52.171,0.869516667,-65,-57,-60,-64,-72,-74,0,2.52,1
52.428,0.8738,-66,-56,-61,-64,-71,-79,0,2.52,1
52.685,0.878083333,-66,-60,-63,-66,-77,-78,0,2.52,1
52.942,0.882366667,-65,-59,-65,-68,-85,-88,0,2.52,1
53.199,0.88665,-67,-60,-66,-68,-88,-82,0,2.52,1
53.456,0.890933333,-67,-61,-68,-68,-80,-75,0,2.52,1
53.713,0.895216667,-66,-65,-64,-68,-76,-88,0,2.52,1
53.97,0.8995,-70,-64,-62,-68,-75,-91,0,2.52,1
54.227,0.903783333,-70,-65,-61,-69,-79,-86,0,2.52,1
54.484,0.908066667,-65,-62,-64,-69,-82,-86,0,2.52,1
54.741,0.91235,-65,-59,-65,-71,-79,-82,0,2.77,1.25
54.998,0.916633333,-65,-59,-66,-70,-74,-87,0,2.77,1.25
55.255,0.920916667,-66,-61,-65,-70,-72,-90,0,3.02,1.5
55.512,0.9252,-65,-59,-67,-68,-71,-90,0,3.02,1.5
55.769,0.929483333,-65,-61,-66,-69,-72,-93,0,3.27,1.75
56.026,0.933766667,-65,-61,-66,-69,-71,-91,0,3.27,1.75
56.283,0.93805,-65,-62,-65,-69,-70,-82,0,3.52,2
56.54,0.942333333,-65,-61,-65,-70,-72,-87,0,3.52,2
56.797,0.946616667,-65,-61,-66,-70,-71,-89,0,3.52,2
57.054,0.9509,-65,-60,-66,-68,-70,-89,0,3.52,2
57.311,0.955183333,-65,-60,-66,-69,-71,-86,0,3.52,2
57.568,0.959466667,-65,-60,-67,-70,-70,-86,0,3.52,2
57.825,0.96375,-65,-60,-67,-70,-71,-86,0,3.52,2
58.082,0.968033333,-65,-61,-67,-70,-71,-86,0,3.52,2
58.339,0.972316667,-65,-61,-67,-70,-72,-86,0,3.52,2
58.596,0.9766,-65,-61,-67,-70,-71,-88,0,3.52,2
58.853,0.980883333,-65,-60,-66,-70,-71,-88,0,3.52,2
59.11,0.985166667,-65,-60,-67,-70,-71,-89,0,3.52,2
59.367,0.98945,-65,-60,-66,-70,-72,-89,0,3.52,2
59.624,0.993733333,-65,-60,-67,-70,-72,-86,0,3.52,2
59.881,0.998016667,-65,-60,-66,-70,-71,-88,0,3.52,2
60.138,1.0023,-65,-61,-66,-70,-71,-88,0,3.52,2
60.395,1.006583333,-65,-60,-66,-70,-71,-87,0,3.52,2
60.652,1.010866667,-65,-61,-67,-70,-71,-90,0,3.52,2
60.909,1.01515,-65,-60,-67,-70,-71,-88,0,3.52,2
61.166,1.019433333,-65,-61,-67,-70,-71,-88,0,3.52,2
61.423,1.023716667,-65,-60,-67,-70,-72,-86,0,3.52,2
61.68,1.028,-65,-60,-67,-70,-71,-86,0,3.52,2
61.937,1.032283333,-65,-60,-67,-70,-72,-87,0,3.52,2
62.194,1.036566667,-65,-60,-66,-70,-72,-87,0,3.52,2
62.451,1.04085,-64,-60,-67,-70,-71,-84,0,3.52,2
62.708,1.045133333,-65,-60,-67,-70,-71,-86,0,3.52,2
62.965,1.049416667,-65,-60,-67,-69,-71,-88,0,3.52,2
63.222,1.0537,-65,-60,-67,-70,-71,-89,0,3.52,2
63.479,1.057983333,-64,-61,-67,-70,-72,-89,0,3.52,2
63.736,1.062266667,-65,-61,-67,-70,-71,-86,0,3.52,2
63.993,1.06655,-65,-61,-67,-70,-71,-88,0,3.52,2
64.25,1.070833333,-65,-61,-66,-70,-72,-88,0,3.52,2
64.507,1.075116667,-65,-60,-67,-70,-71,-87,0,3.52,2
64.764,1.0794,-65,-61,-67,-70,-72,-87,0,3.52,2
65.021,1.083683333,-65,-61,-68,-70,-72,-86,0,3.52,2
65.278,1.087966667,-65,-60,-67,-70,-72,-86,0,3.52,2
65.535,1.09225,-65,-60,-67,-70,-72,-85,0,3.52,2
65.792,1.096533333,-65,-60,-67,-69,-72,-84,0,3.52,2
66.049,1.100816667,-65,-60,-67,-70,-72,-86,0,3.52,2
66.306,1.1051,-65,-60,-67,-69,-72,-86,0,3.52,2
66.563,1.109383333,-65,-60,-67,-70,-72,-85,0,3.52,2
66.82,1.113666667,-65,-60,-67,-70,-71,-86,0,3.52,2
67.077,1.11795,-65,-60,-67,-70,-72,-86,0,3.52,2
67.334,1.122233333,-65,-61,-67,-70,-72,-86,0,3.52,2
67.591,1.126516667,-65,-61,-66,-70,-72,-84,0,3.52,2
67.848,1.1308,-65,-60,-67,-70,-72,-84,0,3.52,2
68.105,1.135083333,-65,-61,-67,-70,-72,-84,0,3.52,2
68.362,1.139366667,-65,-61,-67,-70,-72,-83,0,3.52,2
68.619,1.14365,-65,-61,-67,-70,-72,-84,0,3.52,2
68.876,1.147933333,-65,-61,-67,-70,-72,-84,0,3.52,2
69.133,1.152216667,-65,-61,-67,-70,-72,-84,0,3.52,2
69.39,1.1565,-65,-61,-67,-70,-72,-83,0,3.52,2
69.647,1.160783333,-65,-60,-66,-70,-72,-83,0,3.52,2
69.904,1.165066667,-65,-61,-66,-70,-72,-84,0,3.52,2
70.161,1.16935,-65,-60,-67,-70,-72,-83,0,3.52,2
70.418,1.173633333,-65,-61,-67,-70,-72,-82,0,3.52,2
70.675,1.177916667,-65,-61,-67,-70,-72,-82,0,3.52,2
70.932,1.1822,-65,-61,-67,-70,-72,-83,0,3.52,2
71.189,1.186483333,-65,-61,-67,-71,-72,-83,0,3.52,2
71.446,1.190766667,-65,-61,-67,-71,-72,-83,0,3.52,2
71.703,1.19505,-65,-61,-67,-71,-72,-82,0,3.52,2
71.96,1.199333333,-65,-61,-67,-71,-72,-82,0,3.52,2
72.217,1.203616667,-65,-61,-67,-71,-72,-83,0,3.52,2
72.474,1.2079,-65,-61,-67,-71,-72,-83,0,3.52,2
72.731,1.212183333,-65,-61,-67,-71,-72,-83,0,3.52,2
72.988,1.216466667,-65,-61,-67,-71,-72,-83,0,3.52,2
73.245,1.22075,-65,-61,-67,-71,-72,-83,0,3.52,2
73.502,1.225033333,-65,-61,-67,-71,-72,-83,0,3.52,2
73.759,1.229316667,-65,-62,-67,-71,-72,-83,0,3.52,2
74.016,1.2336,-64,-61,-66,-72,-72,-83,0,3.52,2
74.273,1.237883333,-65,-62,-67,-72,-72,-83,0,3.52,2
74.53,1.242166667,-65,-62,-66,-71,-72,-82,0,3.52,2
74.787,1.24645,-65,-61,-67,-71,-72,-83,0,3.52,2
75.044,1.250733333,-65,-61,-67,-72,-72,-83,0,3.52,2
75.301,1.255016667,-65,-62,-67,-72,-72,-83,0,3.52,2
75.558,1.2593,-65,-61,-66,-72,-72,-83,0,3.52,2
75.815,1.263583333,-65,-61,-67,-71,-72,-83,0,3.52,2
76.072,1.267866667,-65,-61,-67,-72,-72,-83,0,3.52,2
76.329,1.27215,-65,-61,-68,-71,-72,-83,0,3.52,2
76.586,1.276433333,-65,-61,-67,-71,-72,-83,0,3.52,2
76.843,1.280716667,-65,-61,-67,-71,-72,-83,0,3.52,2
77.1,1.285,-65,-61,-67,-71,-72,-83,0,3.52,2
77.357,1.289283333,-65,-61,-67,-71,-72,-83,0,3.52,2
77.614,1.293566667,-65,-61,-67,-71,-72,-83,0,3.52,2
77.871,1.29785,-65,-62,-67,-71,-72,-83,0,3.52,2
78.128,1.302133333,-65,-62,-67,-71,-72,-83,0,3.52,2
78.385,1.306416667,-65,-62,-67,-71,-72,-83,0,3.52,2
78.642,1.3107,-65,-61,-67,-71,-70,-81,0,3.52,2
78.899,1.314983333,-65,-61,-67,-71,-72,-82,0,3.52,2
79.156,1.319266667,-65,-62,-67,-71,-72,-81,0,3.52,2
79.413,1.32355,-65,-61,-67,-70,-72,-81,0,3.52,2
79.67,1.327833333,-65,-62,-67,-71,-72,-82,0,3.52,2
79.927,1.332116667,-65,-61,-67,-71,-72,-83,0,3.52,2
80.184,1.3364,-65,-61,-67,-70,-72,-82,0,3.52,2
80.441,1.340683333,-65,-61,-67,-71,-73,-81,0,3.52,2
80.698,1.344966667,-65,-61,-67,-71,-72,-81,0,3.52,2
80.955,1.34925,-65,-61,-67,-70,-72,-81,0,3.52,2
81.212,1.353533333,-65,-61,-67,-71,-72,-81,0,3.52,2
81.469,1.357816667,-65,-62,-67,-71,-73,-81,0,3.52,2
81.726,1.3621,-65,-61,-66,-71,-73,-82,0,3.52,2
81.983,1.366383333,-65,-62,-66,-71,-72,-81,0,3.52,2
82.24,1.370666667,-65,-61,-67,-72,-72,-81,0,3.52,2
82.497,1.37495,-65,-61,-67,-71,-73,-81,0,3.52,2
82.754,1.379233333,-65,-61,-67,-71,-73,-81,0,3.52,2
83.011,1.383516667,-65,-61,-67,-71,-72,-81,0,3.52,2
83.268,1.3878,-65,-61,-66,-71,-72,-80,0,3.52,2
83.525,1.392083333,-65,-61,-67,-71,-72,-81,0,3.52,2
83.782,1.396366667,-65,-61,-67,-71,-72,-81,0,3.52,2
84.039,1.40065,-65,-61,-66,-71,-72,-82,0,3.52,2
84.296,1.404933333,-65,-61,-67,-71,-72,-81,0,3.52,2
84.553,1.409216667,-65,-61,-67,-72,-72,-81,0,3.52,2
84.81,1.4135,-65,-62,-67,-72,-73,-81,0,3.52,2
85.067,1.417783333,-65,-61,-67,-72,-73,-80,0,3.52,2
85.324,1.422066667,-65,-62,-67,-72,-73,-80,0,3.52,2
85.581,1.42635,-65,-62,-67,-72,-73,-80,0,3.52,2
85.838,1.430633333,-65,-61,-66,-73,-73,-80,0,3.52,2
86.095,1.434916667,-65,-61,-67,-72,-73,-80,0,3.52,2
86.352,1.4392,-65,-62,-67,-72,-73,-80,0,3.52,2
86.609,1.443483333,-65,-62,-67,-72,-73,-80,0,3.52,2
86.866,1.447766667,-65,-61,-67,-72,-73,-81,0,3.52,2
87.123,1.45205,-65,-61,-67,-72,-72,-81,0,3.52,2
87.38,1.456333333,-65,-61,-67,-72,-73,-81,0,3.52,2
87.637,1.460616667,-65,-61,-65,-72,-74,-81,0,3.52,2
87.894,1.4649,-66,-62,-64,-72,-82,-82,0,3.52,2
88.151,1.469183333,-67,-63,-72,-76,-83,-75,0,3.52,2
88.408,1.473466667,-66,-59,-91,-71,-77,-74,0,3.52,2
88.665,1.47775,-69,-61,-74,-71,-76,-76,0,3.52,2
88.922,1.482033333,-69,-63,-68,-71,-85,-77,0,3.52,2
89.179,1.486316667,-68,-66,-70,-74,-73,-79,0,3.52,2
89.436,1.4906,-74,-59,-72,-76,-81,-83,0,3.52,2
89.693,1.494883333,-74,-58,-71,-71,-86,-76,0,3.52,2
89.95,1.499166667,-71,-58,-72,-74,-79,-79,0,3.77,2.25
90.207,1.50345,-73,-60,-64,-76,-76,-80,0,3.77,2.25
90.464,1.507733333,-76,-62,-63,-77,-76,-80,0,4.02,2.5
90.721,1.512016667,-77,-63,-61,-76,-76,-76,0,4.02,2.5
90.978,1.5163,-69,-62,-63,-75,-76,-81,0,4.27,2.75
91.235,1.520583333,-71,-64,-67,-73,-85,-78,0,4.27,2.75
91.492,1.524866667,-74,-64,-74,-71,-75,-84,0,4.52,3
91.749,1.52915,-72,-61,-69,-80,-70,-82,0,4.52,3
92.006,1.533433333,-72,-62,-69,-85,-72,-81,0,4.52,3
92.263,1.537716667,-71,-64,-73,-84,-74,-81,0,4.52,3
92.52,1.542,-69,-67,-68,-78,-73,-84,0,4.52,3
92.777,1.546283333,-69,-65,-70,-79,-74,-82,0,4.52,3
93.034,1.550566667,-73,-66,-67,-92,-76,-77,0,4.52,3
93.291,1.55485,-75,-64,-62,-74,-93,-80,0,4.52,3
93.548,1.559133333,-83,-64,-65,-75,-92,-78,0,4.52,3
93.805,1.563416667,-81,-65,-64,-76,-93,-75,0,4.52,3
94.062,1.5677,-75,-65,-64,-78,-91,-76,0,4.52,3
94.319,1.571983333,-74,-63,-64,-77,-93,-75,0,4.52,3
94.576,1.576266667,-81,-64,-63,-74,-83,-76,0,4.52,3
94.833,1.58055,-81,-64,-63,-72,-89,-79,0,4.52,3
95.09,1.584833333,-84,-64,-63,-72,-89,-79,0,4.52,3
95.347,1.589116667,-79,-63,-63,-72,-86,-81,0,4.52,3
95.604,1.5934,-77,-64,-63,-72,-85,-81,0,4.52,3
95.861,1.597683333,-77,-63,-64,-72,-81,-79,0,4.52,3
96.118,1.601966667,-77,-63,-64,-73,-79,-79,0,4.52,3
96.375,1.60625,-76,-63,-63,-72,-82,-80,0,4.52,3
96.632,1.610533333,-75,-63,-63,-73,-81,-80,0,4.52,3
96.889,1.614816667,-75,-63,-63,-73,-81,-79,0,4.52,3
97.146,1.6191,-75,-64,-64,-72,-82,-78,0,4.52,3
97.403,1.623383333,-74,-64,-63,-72,-83,-78,0,4.52,3
97.66,1.627666667,-74,-64,-63,-72,-81,-78,0,4.52,3
97.917,1.63195,-74,-64,-63,-72,-81,-78,0,4.52,3
98.174,1.636233333,-74,-64,-64,-72,-81,-78,0,4.52,3
98.431,1.640516667,-75,-64,-64,-72,-81,-78,0,4.52,3
98.688,1.6448,-74,-64,-64,-72,-81,-78,0,4.52,3
98.945,1.649083333,-74,-64,-64,-72,-81,-77,0,4.52,3
99.202,1.653366667,-74,-64,-64,-73,-81,-77,0,4.52,3
99.459,1.65765,-73,-64,-64,-73,-80,-76,0,4.52,3
99.716,1.661933333,-74,-65,-64,-73,-81,-76,0,4.52,3
99.973,1.666216667,-74,-64,-64,-73,-81,-76,0,4.52,3
100.23,1.6705,-74,-63,-64,-72,-80,-76,0,4.52,3
100.487,1.674783333,-73,-64,-64,-72,-80,-76,0,4.52,3
100.744,1.679066667,-74,-65,-64,-73,-79,-76,0,4.52,3
101.001,1.68335,-73,-65,-64,-74,-83,-76,0,4.52,3
101.258,1.687633333,-75,-64,-64,-73,-86,-76,0,4.52,3
101.515,1.691916667,-75,-65,-65,-73,-83,-75,0,4.52,3
